text,label
Hero Honda Q4 PAT seen up 30% at Rs 387 cr,__label__2
"Buy Hero Honda, target of Rs 1275: Motilal Oswal",__label__2
Hero Honda an outperformer: Karvy,__label__2
Hero Honda Q4 PAT seen at Rs 372.4 cr: P Lilladher,__label__2
Hero Honda Q4 PAT seen at Rs 394 cr: IIFL,__label__2
Auto sector weathers slowdown blues in 2008-09 ,__label__2
"Hold Hero Honda, target of Rs 1106: Reliance Money",__label__1
Auto companies March sales bump up,__label__2
Two wheelers March sales move ahead,__label__2
Prefer Maruti Suzuki to Hero Honda: PN Vijay,__label__2
Hero Honda an outperformer: Karvy Stock Broking,__label__2
Next 2-3 qtrs to be challenging for auto sector: Hero Honda,__label__2
Hero Honda a safe bet: Srivastava,__label__1
Hero Honda Motors an outperformer: Karvy,__label__1
Honda Motor rides out of geared scooter segment,__label__1
"Buy Hero Honda, says P Kushe",__label__1
Nano counter-attack: Maruti to roll out Ritz by May,__label__2
"Accumulate Hero Honda, target to Rs 1055: Emkay",__label__1
Prefer Tata Motors to Hero Honda: R Shah,__label__2
"Hero Honda going to outperform, says R Jain",__label__2
Grew at 11% between Apr '08 and Feb '09: Hero Honda,__label__2
New launches help auto sector overcome slowdown ,__label__2
"Car, Two Wheelers Feb '09 sales surge",__label__2
Honda Motorcycles catching up with Hero Honda,__label__2
"Hold Hero Honda, target of Rs 845: Indiabulls Securities",__label__1
Auto cos say vehicle repossession norms need reworking,__label__2
Honda tightens two-wheeler grip in India ,__label__2
"Hero Honda sold 3,15,458 two-wheelers in January 09",__label__1
Hero Honda Jan sales up at 3.15 lakh units,__label__1
"Accumulate Hero Honda, target of Rs 904: P Lilladher",__label__1
"Hold Hero Honda, target of Rs 851: Reliance Money",__label__2
"Hold Hero Honda, target of Rs 855: PINC",__label__1
"Buy Hero Honda, target of Rs 945: HDFC Securities",__label__1
"Accumulate Hero Honda, target of Rs 865: Angel",__label__1
See lower sales in some quarters: Hero Honda,__label__1
Hero Honda an underperformer: FinQuest Securities,__label__1
"Hero Honda Motors net PAT at Rs 300.42cr, gwth of 9.24%",__label__1
Hero Honda +ve on better growth in coming quaters,__label__1
Hero Honda Q3 net profit at Rs 300.42 cr,__label__1
Remain invested in Hero Honda: Tulsian,__label__1
Hero Honda Q3 net profit seen up 1.22% at 278.36 cr,__label__2
"Buy Hero Honda, target of Rs 946: Emkay Global",__label__2
Hero Honda Q3 PAT seen at Rs 297.1 cr: IIFL,__label__1
Hero Honda Q3 PAT seen at Rs 244.89 cr: Reliance Money,__label__1
"Hold Hero Honda, target of Rs 851: Asit C. Mehta",__label__1
Hero Honda Dec '08 qtr PAT seen at Rs 299.8 cr: M Oswal,__label__1
Hero Honda Q3 PAT seen at Rs 300.3 cr: Religare,__label__2
Hero Honda Q3 PAT seen at Rs 262 cr: Angel,__label__2
"Hold Hero Honda, TVS Motor: Reliance Money",__label__2
Hero Honda Dec '08 2-wheeler sales at 2.15 Lk units,__label__2
The 3 who took on the bear and had a tale to tell,__label__1
"Accumulate Hero Honda, target of Rs 855: Angel",__label__2
Buy Hero Honda: Mathew,__label__2
"Buy Hero Honda, target of Rs 902: Merrill Lynch",__label__2
Auto dealers put brakes on despatches from companies,__label__2
Buy Hero Honda Motors: Motilal Oswal,__label__2
See 6-8 months of auto slowdown ahead: Angel Broking,__label__1
Hero Honda will continue to outperform: Gandotra,__label__1
"Buy Hero Honda, target of Rs 900: Reliance Money",__label__1
"Auto sector reports dismal sales in Nov, outlook grim",__label__1
"Hero Honda Nov '08 sales at 2,89,426 units",__label__1
Fitch downgrades RICO Auto to 'A+(ind)',__label__2
"Hold Hero Honda, target Rs 920: KRChoksey",__label__1
"Hold Hero Honda, tgt Rs 797: Indiabulls Securities",__label__1
"Buy Hero Honda, target of Rs 900: Reliance Money",__label__1
Buy Hero Honda: HDFC Securities,__label__1
Hero Honda posts 6 lakh-plus units in retail sales in Oct,__label__1
Buy Hero Honda: Baliga,__label__1
Sell Hero Honda below Rs 729: ICICIdirect.com,__label__2
Hero Honda Oct retail sales over 6 lakh units,__label__2
"Hero Honda, Andhra Bank tie up for bike loans ",__label__2
"Hold Hero Honda, target of Rs 900: Reliance Money",__label__1
"Honda India, Hero Honda to jointly source auto parts",__label__1
Hold Hero Honda: Parag Parikh,__label__1
"Accumulate Hero Honda, target of Rs 855: Angel",__label__1
Hero Honda an outperformer: Credit Suisse,__label__1
Expect slack post festive season: Hero Honda,__label__2
Hero Honda Q2 profit up 50% at Rs 306.3 cr,__label__2
Hero Honda Motors launches four new models,__label__2
Hero Honda Q2 PAT seen up 50% at Rs 307 cr,__label__2
Hero Honda Q2 PAT seen at Rs 292.81 cr: Reliance Money,__label__1
Hero Honda Sept '08 qtr PAT seen at Rs 305.7 Cr,__label__1
Hero Honda Q2 PAT seen at Rs 228.1 cr: Angel,__label__1
Hero Honda Q2 PAT seen at Rs 345 cr: KRChoksey,__label__1
"Buy Hero Honda, says Vijay",__label__1
Hero Honda has target of Rs 950-1000: Mohindar,__label__2
Hero Honda Sept sales at 3.85 lakh units,__label__2
FY09 to be tougher than last fiscal: Hero Honda,__label__2
Not positive on auto space in H2FY09: Angel Broking,__label__2
Buy Hero Honda above Rs 873: ICICIdirect.com,__label__2
Remain invested in Hero Honda: Tulsian,__label__2
Hero Honda can rally to Rs 1020: Gujral,__label__2
Hero Honda Sept '08 qtr PAT seen at Rs 299.1 cr: M Oswal,__label__1
Buy Hero Honda Motors above Rs 849: ICICIdirect.com,__label__1
"Hero Honda to launch CBZ, Pleasure variant in Oct: Srcs",__label__2
"Add Hero Honda, target of Rs 920: IIFL",__label__1
"Buy Hero Honda, HUL: Bharathan",__label__1
Prefer Hero Honda: Vijay,__label__2
"Buy Hero Honda, target of Rs 960: Merrill Lynch",__label__1
Hero Honda an outperformer: HDFC Securities,__label__1
Buy Hero Honda: Motilal Oswal,__label__1
Hero Honda an underperformer: IDFC SSKI,__label__2
Buy Hero Honda: A Dalal,__label__1
Hero Honda reports 27% growth in August sales,__label__1
Hero Honda Aug 2-wheeler sales at 3 lakh units,__label__1
Hero Honda may further hike bike prices,__label__2
"Hold Hero Honda, target of Rs 878: KRChoksey",__label__2
Hero Honda hikes bike prices by Rs 1500 wef Aug 1,__label__1
"Sell Hero Honda, target of Rs 692: India Infoline",__label__1
Hero Honda posts 40% growth in July sales,__label__1
Hero Honda net profit zooms 44% ,__label__2
Rate hike to have negative impact on auto ind: Hero Honda,__label__1
Hero Honda Q1 net profit at Rs 272 cr,__label__1
Hero Honda Q1 net seen up 34.2% at Rs 254.6 cr,__label__1
Hero Honda Jun '08 qtr PAT seen at Rs 227.5 cr: P Lilladher,__label__1
Hero Honda Jun '08 qtr PAT seen at Rs 239.8 cr: IIFL,__label__1
Hero Honda Jun '08 qtr PAT seen at Rs 274.4 cr: Religare,__label__1
Hero Honda June '08 qtr PAT seen at Rs 253.1 cr: Angel,__label__1
Hero Honda June sales at 2.95 lakh units,__label__1
Honda launches new Stunner on the road,__label__2
"'Hero Motorcycles, Hero Honda to compete in brands'",__label__2
Short-term outlook not positive for auto space: Angel,__label__2
Hero Honda post 9.5% increase in May sales,__label__2
Maruti Suzuki a safer bet: Tandon ,__label__2
Hero Honda May sales up 9.5% at 3.12 lakh units,__label__2
"Hold Hero Honda, tgt Rs 835: PINC",__label__2
Hero Electric to work on making batteries cheaper ,__label__2
Hero Honda's two wheeler sales up 9 %,__label__2
Sintex Industries FY08 net sales cross Rs 22000mn,__label__2
Bharti Airtel has target of Rs 923-930: Bose,__label__2
Hero Honda FY08 net profit up 13% at Rs 968 cr,__label__2
Hero Honda Q4 net up 53% at Rs 298.70 cr,__label__2
Hero Honda Q4 net seen up 30% at Rs 252 cr,__label__1
Daimler-Hero Group ink Rs 4400 cr JV for 5 yrs,__label__2
Hero Honda Q4 PAT seen up at Rs 2564 mn,__label__2
Hero Honda Q4 PAT seen at Rs 253.8 cr: Khandwala,__label__2
Indian auto industry drives in slow lane in FY08,__label__2
Hero Honda to invest Rs 150cr in Haridwar plant by Dec,__label__2
Hero Honda's Q4FY08 PAT seen up 18% at Rs 230.7 cr,__label__2
"Int rates, inflation to hit overall growth: Hero Honda",__label__2
Ultra Motors exits collaboration with Hero Exports,__label__2
G2 acquires stake in Chateux Hospitality,__label__2
"Hero Honda achieved sales of 33,37,142 units of 2-wheeler",__label__2
Hero Honda Mar '08 2-wheeler sales at 3.20 Lk units,__label__1
Not seeing huge growth in 2-wheeler segment: Hero Honda,__label__2
HDFC Securities neurtal on Hero Honda,__label__2
CII organizes National Skills Competitions ,__label__1
Hold Hero Honda; target of Rs 744: Pinc ,__label__2
"Hold Hero Honda, target Rs 771: Emkay",__label__2
DLF wins Title Sponsorship rights for Indian premier League,__label__1
Stay away from sugar: Gujral,__label__2
DLF to be IPL's title sponsor for 5 yrs,__label__2
DLF wins IPL sponsorship for next 5 yrs,__label__2
"Hero, Honda amend royalty agreement",__label__1
Hero Honda Motors can touch Rs 915: N Pillai,__label__1
Satyam can touch Rs 465-470: Gujral,__label__2
Hero Honda net profit zooms 31% to Rs 275cr in Q3FY07-08,__label__2
"Xenitis group launches Rock 100, worldï¿½s cheapest bike",__label__2
Strong quarter in terms of sales nos: Hero Honda  ,__label__2
Hero Honda Q3 net profit at Rs 275 cr,__label__2
Hero Honda Q3 net seen up 8% at Rs 226 cr,__label__2
Hero Honda to launch 12 new bikes,__label__1
"NGO,IFC to introduce certification for vehicle battery mfg",__label__2
Fitch assigns F1(ind) rtg to STD prog of Unitech Machines,__label__2
Not threatened by Tata Nano: Hero Honda,__label__2
"Radical, boundary breaking is how industry sees Nano",__label__2
Hero Honda to launch 12 models in next 18 months,__label__2
Hero Honda Dec qtr PAT seen at Rs 232 cr: M Oswal,__label__2
"Maruti, Hyundai, GM power ahead in sales",__label__1
New products to drive auto ind growth in 09: Sharekhan,__label__2
Hero Honda Dec qtr PAT seen at Rs 243.5 cr: Religare,__label__2
No sparks seen in December auto nos,__label__2
"Hero Hondaï¿½s new facility on track, despite slowdown ",__label__1
Draftfcb Ulka Delhi wins over Rs 100cr of new business,__label__2
Hero Group-Daimler ink JV for CV space,__label__1
Hero Honda brings legendary Rock Band The Scorpions ,__label__2
Hero Honda crosses half a mn-retail sales in festive season,__label__2
Hero Honda Nov total sales at 2.88 lakh units,__label__2
Avoid TVS Motor: Anantakrishnan,__label__1
"Hero Honda an underperformer, target Rs 635: Enam",__label__2
"Hero Honda sells 3,65,022 two-wheelers in October 07",__label__1
Talbros total income up 29% to Rs 445.78mn,__label__1
Hero Honda unveils special edition commemorative Splendor +,__label__1
"Hero Hondaï¿½s turnover of Rs 2,391cr in Q2, EBIDTA of 12.39%",__label__2
Hero Honda outperforms inds on gwth in Q2 (FY 2007-2008),__label__2
Reduce Hero Honda: Emkay Research,__label__2
Positive expectations from festive season: Hero Honda,__label__2
Hero Honda Q2 net profit seen down 8.7% to Rs 197.2 cr,__label__2
Hero Honda bullish on premium segment,__label__2
National Seminar cum Exposition on power quality,__label__1
Hero Honda achieves another milestone of 2 crore bikes,__label__1
Hero Honda's Q2 net profit seen at Rs 192.5 cr,__label__2
Hero Hondaï¿½s Sept qtr PAT seen at Rs 201.4 cr,__label__2
Hero Honda Q2 profit seen at Rs 200.5: IL&FS,__label__2
Hero Honda Q2FY08 net profit seen down 11.9% @ 190.3cr,__label__2
Hero Honda Q2 net profit seen down at Rs 175.2 cr,__label__1
"Hero Honda leads the pack in auto nos, TVS lags",__label__1
Hero Honda gains mkt share across segments,__label__1
Hero Honda Sep sales up 31% at 3.14 lakh units,__label__1
Advertisers celebrate India's win,__label__2
"Hold Hero Honda, target Rs 837: Prime Broking",__label__2
Has Twenty20 format won advertisers?,__label__2
Yash Birla to revive auto parts division,__label__2
Jeev & Jyoti head home for Hero Honda Indian Open 2007,__label__2
The ungeared scooter market is back in gear,__label__1
"Honda to launch new bikes from Hero Honda, HMSI stables",__label__2
Hero Honda market under performer: HDFC Sec,__label__1
Sell Hero Honda: P-Sec,__label__1
Employee Value Proposition:Key to employee satisfaction,__label__2
Hero Honda Aug sales up 12%; Bajaj down 6%,__label__2
"Hero Honda August 07 sales at 2,40,875; 12% YoY gwth",__label__2
Better product portfolio boosted Aug sale: Hero Honda,__label__2
TVS Motor has target of Rs 77-80: Bose,__label__2
Dalal positive on auto space,__label__2
Hero Honda August sales up 12% at 2.4 lakh units,__label__2
Don't buy TVS Motor: Dhawan,__label__2
NISSIN to set up mfg facility at Neemrana-Phase III,__label__1
Hero Honda an outperformer: Prabhudas Lilladher,__label__1
Bajaj Auto scouting for acquisitions?,__label__2
MHI-IPT inaugurates new Ranipet facility,__label__2
Talbros Auto to raise expansion funds via fresh equity,__label__2
Lakshmi Precision sales up 12% & operating profit up 25%,__label__2
Hero Hondaï¿½s cumulative sales for crosses 1mn,__label__2
Hero Honda July 2-wheeler sales at 2.01 lakh units ,__label__1
Talbros total income up 31% to Rs 46.60cr,__label__1
Hero Honda Q1 net profit down at Rs 189.94 crore,__label__2
Hero Honda Q1 net profit down at Rs 189.94 crore,__label__2
Hero Honda Q1 net profit seen down 20% at Rs 190 cr,__label__2
Hero Honda Q1 net profit seen down 20% at Rs 190 cr,__label__2
Hero Honda PAT seen at Rs 178.1 cr: SSKI,__label__1
Hero Honda's Jun qtr PAT seen at Rs 199.8 cr: Brisc,__label__1
Hero Honda Q1 PAT seen at Rs 164.3 cr: ASK Sec,__label__1
"Buy two wheeler stocks, says Manghnani",__label__1
2-wheeler makers to ride on premium bikes,__label__1
Hero Honda Q1 net profit seen down at Rs 196.4 cr: M Oswal,__label__1
Lakshmi Precision annual net profit up 32%,__label__1
Bike sales slip off road!,__label__2
"Hero Honda June sales down 8% at 2,55,200 units",__label__2
RIICO to develop Bhiwadi as automobile mfg hub,__label__2
Bajaj Auto recalls 'Kristal' to rectify issues,__label__1
CRISIL assigns 1st Bank Loan Ratings under Basel II,__label__2
Turbulent ride to continue in auto space,__label__2
Hero Honda an underperformer: Macquarie,__label__2
"Below Rs 670, further downside in Hero Honda",__label__1
"M&M, Maruti better bets than Hero Honda",__label__2
Sell Hero Honda; target of Rs 674: Indiabulls,__label__2
Tata Motors has support at Rs 690-700,__label__2
Hero Honda May 2-wheeler sales at 2.85 lakh units,__label__1
Book profits in Hero Honda at Rs 800: Vasudeo,__label__1
Exit Hero Honda at higher levels: Harihar,__label__1
Hero Honda has potential to rise: Bhat,__label__1
Hero Honda unveils Splendor NXG,__label__2
Reduce Hero Honda: Edelweiss,__label__1
Hero Honda an underperformer: ENAM,__label__2
Angel Broking neutral on Hero Honda,__label__2
Hold Hero Honda Motors: IL&FS Investsmart,__label__1
Stay away from auto sector,__label__1
Hero Honda an outperformer: Prabhudas Lilladher ,__label__1
Sell Hero Honda: IDBI Capital,__label__1
Sell Hero Honda at current levels,__label__1
Exit Hero Honda on rallies,__label__1
Rising material costs put pressure on Hero Honda's margins,__label__1
Hero Honda Q4 margins take a hit; net dips 27% to Rs 195cr,__label__1
Hero Honda margins likely to be hit by over 400-500 bps,__label__1
Hero Honda Q4 net seen down 24.8% to Rs 201cr,__label__1
Hold Hero Honda: P-Sec,__label__1
Stay away from Hero Honda,__label__2
Invest in Hero Honda,__label__2
Hero Honda April sales up 4.86% to 2.62 lakh units,__label__2
"Robots fit big firms' bill, to be appointed soon",__label__2
Hero Honda net profit seen at 190.5 cr: India Infoline,__label__2
Stay away from auto stocks,__label__2
Hero Honda Motors has support at Rs 617,__label__2
Hero Honda Q4 net profit seen at Rs 202 cr: IL&FS,__label__2
"Sales road bumpy for 2-wheelers, smooth for 4-wheelers",__label__2
To continue with last 6 mths performance: Hero Honda,__label__1
Hero Honda March sales jumps to 2.78 lakh units ,__label__1
Hero Honda launches Achiever,__label__1
Hero Honda March sales fig stood at 2.75 lakh units,__label__1
Raised Rs 94 cr from rights issue: LG Balakrishnan & Bros,__label__1
Hero Honda has short-term resistance at Rs 705,__label__1
Hold Hero Honda for long term,__label__2
Will Honda's new 100 cc bike ride into Hero Honda's forte?,__label__2
Exit TVS Motor Company,__label__1
Ashok Leyland a better bet,__label__2
Hero Honda reports good volume in month of Feb: Emkay,__label__1
4-wheeler stocks look attractive,__label__2
"Hero Honda sales in February 07 zooms to 2,80,515 units",__label__2
Stay away from TVS Motor ,__label__2
MTNL has strong support at Rs 130,__label__1
Hero Honda an underperformer: HDFC Securities,__label__1
Buy Hero Honda: Arora,__label__2
Hero Honda Motors can touch Rs 720-725,__label__2
Exit Hero Honda: Shastri,__label__2
Hero Honda may hike prices later,__label__1
Exit Hero Honda below Rs 680,__label__2
Stay invested in Hero Honda,__label__2
Sell Hero Honda: IDBI Capital,__label__2
Hero Honda can rally upto Rs 810,__label__2
SIAM asks for 16% excise duty on all passenger vehicles,__label__2
"Omax Auto, Iranian firm sign MoU for two JVs",__label__2
Polaris Software Lab has target of Rs 250,__label__2
Accumulate Hero Honda: Edelweiss Research,__label__2
Accumulate Hero Honda: Edelweiss Research,__label__2
Hero Honda World No. 1 for 6 years in a row,__label__2
Hero Honda a market performer: Prabhudas Lilladher,__label__2
Sell Hero Honda: DSP Merrill Lynch,__label__1
Hero Honda Jan sales at 2.97 lakh units,__label__1
Hero Honda: 15% volume growth by FY07 end,__label__1
Hero Honda results below estimates; net at Rs 209cr,__label__1
Bajaj Auto can add Rs 300-400,__label__1
Hero Honda Q3 net seen at Rs 245 cr,__label__1
Bet on cement stock,__label__2
Stay invested in Hero Honda,__label__2
Dhawan not positive on TVS Motor,__label__1
Hero Honda Dec quarter sales seen at 2650.4cr: B&K,__label__1
Overall Auto sector looks positive: Mohindar,__label__2
Hero Honda Q3 net profit seen up 264.16cr: Nethworth,__label__1
How will Auto numbers fare?,__label__1
Hero Honda a medium-term investment picks,__label__1
Prefer Bajaj Auto to Hero Honda Motors,__label__2
Margin pressure to stay for 2-3 quarters: Hero Honda,__label__2
Driving into 2007: Where is the auto sector headed?,__label__2
Avoid Hero Honda,__label__2
Stay away from Hero Honda,__label__2
Bike makers line up 60 new models for launch next year,__label__1
Hero Honda will continue to underperform in next month,__label__2
Hero Honda a market performer: Karvy ,__label__2
Prefer Bajaj Auto over Hero Honda,__label__1
Bajaj Auto a great pick,__label__1
"November, a weak month for auto sales",__label__1
Not considering any price hike now: Hero Honda,__label__1
Buy M&M at every decline,__label__1
Buy Hero Honda Motors: P-Sec,__label__1
Damania bullish on four-wheelers stock,__label__2
How will auto sales numbers show this time?,__label__2
Bajaj Auto can touch Rs 2900-3000,__label__1
Tata Motors looks stronger than Maruti Udyog,__label__2
Exit Hero Honda Motors on upside,__label__2
FY07 EPS seen at Rs 16: Shivam Autotech,__label__2
Hero Honda looks good,__label__2
Hero Honda has resistance at Rs 740-760,__label__2
Xenitis in JV with China's Guangzhou Motors ,__label__2
TVS Motor to come back with new products in bike segment ,__label__2
Bajaj Auto can touch Rs 2900-3000,__label__2
Don't exit Hero Honda Motors,__label__2
Buy Hero Honda at lower levels,__label__2
Bajaj Auto can test Rs 2500,__label__2
Stay invested in Hero Honda,__label__2
"Don't buy Hero Honda, Bajaj Auto",__label__2
Hero Honda reports record sales in October 2006,__label__2
Stay away from auto sector,__label__2
Buy TVS Motor,__label__2
Looking at high double digit sales in H2: Hero Honda,__label__2
Mehra positive on M&M,__label__2
"Bajaj Auto, Hero Honda good long term picks",__label__2
Tax incentives attracting many players to Uttaranchal,__label__2
Hero Honda announces launch of 2 new models,__label__2
Stay away from Hero Honda Motors,__label__1
Sell Hero Honda: Merrill Lynch,__label__1
Hero Honda attractive at PE multiple of 14: India Infoline,__label__1
Buy Hero Honda at Rs 700,__label__1
"Raw material costs to impact Q3, Q4 margins: Hero Honda",__label__1
Hero Honda's margins may crack  by over 100 bps (YoY),__label__2
Hero Honda Q2 net seen down 8% to Rs 218.5cr,__label__2
Buy Bajaj Auto at Rs 2600-2700,__label__2
Very focussed on 100cc segment: Hero Honda,__label__2
Buy Bajaj Auto,__label__2
Stay away from two wheelers,__label__2
Exit Hero Honda at higher levels,__label__2
Exit Bank of Maharashtra,__label__2
DSP ML sees Hero Honda's Jul-Sep net at Rs 215.9cr,__label__2
Topline visibility from Rico Auto remains strong,__label__2
Buy Hero Honda Motors after festive season,__label__2
Hero Honda plans eight launches this year,__label__2
Hero Honda looks weak,__label__2
Hero Hondaï¿½s September 06 sales reiterates mkt dominance,__label__2
Auto sector looks strong,__label__2
Mahindra and Mahindra has target of Rs 720,__label__2
Bajaj Auto nos exceeded expectations: Ask Raymond James,__label__2
How do auto sales nos for Sept look?,__label__2
Plans in place to maintain market leadership: Hero Honda,__label__2
"Hero Honda Indian Open attracts Coltart, Dyson & Mcdowell",__label__2
Mahindra and Mahindra has support at Rs 620,__label__2
Keep Bajaj Auto in portfolio,__label__2
Jani not positive on Hero Honda,__label__2
Honda strike at Manesar continues,__label__2
"Prefer Bajaj Auto, TVS to Hero Honda",__label__2
Hero Honda Motors looks attractive,__label__2
Margins better in forging business: Munjal Auto,__label__2
LML not worth looking at current level,__label__2
"Buy Bajaj Auto, Hero Honda on substantial correction",__label__2
"Build positions in banking, oil stocks",__label__2
Hero Honda has immediate resistance at Rs 760,__label__2
Hold Hero Honda for long term,__label__2
Hero Honda looks very attractive,__label__1
Gearing up for the festive season: Hero Honda,__label__1
Bajaj Auto can touch Rs 3000-3050,__label__2
"Prefer Hero Honda, Bajaj Auto to TVS Motor",__label__2
Hero Honda may go upto Rs 740,__label__1
"Prefer Bajaj Auto to Hero Honda, TVS Motor",__label__1
Pressure on Hero Honda likely to continue,__label__1
Hero Honda Aug vehicle sales down 13% YoY,__label__1
"Gain 35-40% from Bajaj Auto, Maruti, Hero Honda",__label__2
Maharashtra: The new auto investment destination,__label__1
Hero Honda an underperform: CLSA,__label__1
Hero Honda has resistance at Rs 700,__label__2
"Hero Honda, Bajaj Auto sales down due to floods",__label__2
Hero Honda zeroes in on Uttaranchal to set up plant,__label__2
Hero Honda & Ancillaries to invest Rs 1900 cr in new plant,__label__1
Hero Honda may go down to Rs 600,__label__2
Hero Hondaï¿½s cumulative sales for April-Julyï¿½06 crosses 1mn,__label__1
"Hold Bajaj Auto, Hero Honda",__label__2
Stay away from Hero Honda at current levels,__label__2
Hero Honda raises prices,__label__2
Lakshmi Precision Screws sales up 21% & net profit up 34%,__label__2
F&O strategies for the day,__label__2
Hero Honda Splendor declared Most Preferred Two-Wheeler,__label__2
"Buy Hero Honda, Bajaj Auto from investments perspective",__label__2
Buy Hero Honda: P-Sec,__label__1
Overtaking Hero Honda's mkt share last priority: Bajaj Auto,__label__1
"Price hike by Bajaj Auto, Hero Honda may not be substantial",__label__1
Bajaj Auto may announce price hike across categories,__label__1
Buy Hero Honda with a target of Rs 900: ASK | RJ,__label__1
Be cautious about Hero Honda in near term,__label__2
"Sell Hero Honda, and move to Maruti, M&M",__label__2
Hero Honda reports 21% jump in sales volume for Q1 2006 -07,__label__2
Seven launches slated for FY07: Hero Honda,__label__2
Hero Honda Q1 net up 16.2% at Rs 237.7cr,__label__2
"Wait for results of Hero Honda, Bajaj Auto",__label__2
Hero Honda's Q1 sales seen up 20.5%: Analysts,__label__2
Hero Honda Q1 net seen up 21.5% to Rs 248.5cr,__label__2
Buy Hero Honda with a target of Rs 940: Karvy,__label__2
Bajaj Auto likely to do much better,__label__2
Book profits in Hero Honda on every upside: Khandwala,__label__1
Buy Hero Honda with a target of Rs 940,__label__2
"Honda plans Rs 3,000-cr investment in India",__label__2
Buy Hero Honda with a target of Rs 940: Karvy,__label__2
Growth seen across segments: Hero Honda,__label__2
Mkt should stabilise at current levels: TS Harihar,__label__2
Hero Honda launches fuel injection tech bike,__label__1
IBEF Research: Showa Corporation,__label__2
Book profit in Hero Honda at Rs 875-900,__label__2
"Below 805, Hero Honda is not an investment buy",__label__2
Stay away from Hero Honda,__label__1
Hrithik Roshan to ride Hero Hondaï¿½s 15 Millionth bike,__label__2
Hold Hero Honda for long term,__label__2
Hero Honda may go down to Rs 650,__label__2
"Prefer Bajaj Auto, says Irani",__label__2
Hero Honda can bounce back to Rs 810-820,__label__2
Sell Hero Honda Motors: Merrill Lynch,__label__2
Hero Honda to underperform for sometime,__label__1
Stay away from Hero Honda Motors at current levels,__label__1
Hero Honda Motors reports financial results for 05-06,__label__2
To launch 4 new models & 4 variants in FY07: Hero Honda,__label__2
Hero Honda Q4 net profit at Rs 267cr,__label__2
Hero Honda can go upto Rs 1000,__label__2
Hero Honda Q4 net seen up 22.3% at Rs 253.3cr,__label__2
Hero Honda has support at Rs 785,__label__2
Two-wheeler exports on the fast lane,__label__1
Hero Honda corporate statement,__label__2
Workers at Hero Honda go on strike,__label__1
Contract workers on strike at Hero Honda,__label__1
TVS Motor headed towards Rs 200,__label__2
Hero Honda may show disappointments in future quarters,__label__2
Sell Hindustan Motors: Kapoor,__label__2
Winds of change blowing at Bajaj Auto?,__label__2
Don't buy Hero Honda Motors,__label__2
"Prefer Bajaj Auto, Hero Honda to TVS Motors",__label__2
Increased MVT to cause blip in car sales in Maharashtra,__label__2
Hero Honda sells over 2.50 lakh units in February 2006,__label__1
Hero Honda has upside of Rs 40-50 on short term,__label__2
It's brand 'Yuvraj' now,__label__2
"Buy Bajaj Auto, Hero Honda, TVS Motor on dips",__label__2
Look for better options in auto space than Hero Honda now,__label__1
Hero Honda can go above Rs 1000,__label__2
Hero Honda can move upto Rs 950-970,__label__1
"F&O strategy on Union Bank, Hero Honda",__label__2
"Stay invested in Hero Honda, says Joshi",__label__2
Hero Honda cumulative sales jump 14 %,__label__2
Stay invested in Hero Honda,__label__2
Lack of pricing pressure helped margins: Hero Honda,__label__2
Hero Honda Q3 net profit up at Rs 262cr,__label__2
Hero Honda Q3 net seen up 15.3% at Rs 252.3cr,__label__2
"Prefer Hero Honda, Bajaj Auto, says Joshi",__label__2
Hero Honda Motors can touch Rs 870-880,__label__2
"Hold Hero Honda, says Pujara",__label__2
Hero Honda has a support at Rs 790: Sharma,__label__2
Hero Honda Motors scales a new high in cy '05,__label__1
Q3 auto numbers on expected lines,__label__2
Hero Honda going to be a steady performer,__label__2
Actis invests $23 m in auto components firm Sandhar,__label__1
Baliga positive on four-wheelers,__label__2
Air Sahara wins cricket team sponsorship,__label__2
Hold Hero Honda with target of Rs 880: Bhambwani,__label__2
Switch to Bajaj Auto from Hero Honda: Irani,__label__2
Hero Honda to set up third plant in Rajasthan,__label__2
"Bajaj Auto good for long term, says Mohoni",__label__2
Bajaj Auto grabbing market share away from Hero Honda,__label__2
Arora bullish on auto sector,__label__1
"Sell Hero Honda, says Baliga",__label__1
"Buy Bajaj Auto, Hero Honda, Maruti Udyog on declines",__label__2
"F&O strategy on Tata Power, Hero Honda",__label__2
"Bajaj Auto, Hero Honda are more trading stocks: Dhawan",__label__1
NRB Bearings lines up big expansion plans,__label__1
"Some upside left in Hero Honda, says Bhat",__label__2
"Prefer Hero Honda to Bajaj Auto, says Mathew",__label__2
Gaba bullish on Hero Honda,__label__1
"Prefer Bajaj Auto, Hero Honda to TVS Motor: Gujral",__label__1
"Be invested in M&M, Hero Honda, Bajaj Auto: Gujral",__label__1
Hero Honda looks good bet in two wheelers: Nadkarni,__label__2
"Auto looks fairly defensive, says Mohoni",__label__1
Hero Honda records remarkable growth in Q2,__label__1
"Buy Hero Honda on dips, says Sukhani",__label__2
Hero Honda can touch Rs 800-825: Bhatt,__label__2
Hero Honda records remarkable growth in Q2,__label__2
"Stay invested in Hero Honda as of now, says Vijay",__label__2
Hero Honda will be market performer: Baliga,__label__2
Volume growth led by 100cc segment: Hero Honda,__label__2
Hero Honda Q2 net profit up 22.4% at Rs 238cr,__label__2
Hero Honda Q2 net seen up 18% at Rs 229.38cr,__label__2
