Dates,Headlines
03 Mar 2018,"Buy Tata Motors around Rs 330, HDFC Bank at Rs 1740; book profits in Infosys around Rs 1250: Mitessh Thakkar"
01 Mar 2018,News highlights of the day: Zomato co-founder Pankaj Chaddah quits
01 Mar 2018,"Tata Motors' February domestic sales up 38% at 58,993 units"
01 Mar 2018,Tata Motors sells 58993 units in February 2018
22 Feb 2018,Tata group looking to sell Tata AutoComp Systems: Report
22 Feb 2018,"Sell Tata Motors, buy ITC: Manoj Murlidharan"
22 Feb 2018,"Investors happy as Tata Group is focused on efficiency, says Rashesh Shah"
21 Feb 2018,"Plateful of concerns at Tata Motors, but N Chandra€™s top priority is domestic biz revival"
16 Feb 2018,"Daimler India starts production of mini truck for exports, is open for local launch"
15 Feb 2018,"Bull's Eye: Buy Ashok Leyland, MCX India, BEL, NCC; sell Bharat Forge, Voltas"
12 Feb 2018,"News highlights of the day: No plans to ground A320 Neos over engine glitches, says DGCA"
07 Feb 2018,JLR global sales rises 3% in January
07 Feb 2018,"Tata Motors' January JLR sales up 3% at 49,066 units"
07 Feb 2018,News highlights of the day: Disclosing Rafale details will compromise national security: Government
06 Feb 2018,"M&M didn't consider us rival, but made loudest outcry on EESL bid: Tata Motors"
06 Feb 2018,"News highlights of the day: Why should I quit BJP, let the party throw me out, says Yashwant Sinha"
06 Feb 2018,Accumulate Tata Motors; target of Rs 438: Prabhudas Lilladher
06 Feb 2018,Living CSR a basic ingredient of Tata Motors' success: Guenter Butschek
06 Feb 2018,"We will continue to outperform markets for next 20 months, says Tata Motors"
05 Feb 2018,Tata Motors calls off transaction with Warburg Pincus to divest stake in Tata Technologies
05 Feb 2018,"Tata Motors Q3 profit at Rs 1,215 cr misses estimates on weak JLR show; standalone strong"
05 Feb 2018,"Sell Britannia Industries, Bharti Infratel, Hindustan Unilever: Prakash Gaba"
05 Feb 2018,Tata Motors may post 5-fold jump in Q3 profit; JLR realisations seen up 5%
05 Feb 2018,News highlights of the day: State of Emergency declared in Maldives for 15 days as protests continue
01 Feb 2018,"Tata Motors Jan volumes vroom past 43% at 59,441 units"
31 Jan 2018,UK PM May under fire as new report warns of Brexit dangers
31 Jan 2018,"Tata, Ashok Leyland oppose AAP govt's claim on buses in HC"
31 Jan 2018,"Tata Motors to showcase 15 CVs, 11 passenger vehicles at Auto Expo"
31 Jan 2018,EXCLUSIVE: Tata Motors bags Rs 600 crore truck supply order
31 Jan 2018,"News Highlights: Offshore India funds, ETFs pump in $6.5 bn in 2017"
30 Jan 2018,"News highlights of the day: Firms will now be able to pay PF dues, update ownership details online"
26 Jan 2018,Will wait for proper policy before launching EVs in India: JLR
24 Jan 2018,Tata Sons seeks international headhunter's opinion on N Chandrasekaran's salary hike
23 Jan 2018,"Buy, Sell, Hold: 6 stocks are in focus on January 23, 2018"
22 Jan 2018,Ola plans to go big on electric vehicles; may launch e-rickshaws soon
20 Jan 2018,"This week in Auto: SIAM estimates over 100 launches at Auto Expo, bookings open for new Maruti Swift"
16 Jan 2018,"Tata Motors may unveil 3 new models at Auto Expo, promo video suggests"
15 Jan 2018,Tata Motors launches branded oils for CV range
14 Jan 2018,Tata Motors' Jaguar Land Rover plans new R&D hub in Ireland
13 Jan 2018,"Jaguar Land Rover to recall 8,952 cars over airbag defects in China"
10 Jan 2018,Buy Tata Motors; target of Rs 593: Motilal Oswal
10 Jan 2018,Tata Motors global sales up 22% in December
10 Jan 2018,Tata Motors group global wholesales at 1.16 lakh in December 2017
08 Jan 2018,Jaguar Land Rover global sales up 6.5% in 2017
08 Jan 2018,"Road ministry likely to push for 'mandatory' phasing out of old trucks, buses"
05 Jan 2018,"Luxury cars outpace budget models in 2017, look to keep up tempo this year"
04 Jan 2018,"Despite taxi 'stigma', car makers decide to chase volumes with cab aggregators"
04 Jan 2018,Tata Motors offers 6-years warranty for entire truck range
03 Jan 2018,Tata Motors ties up with Westport Fuel Systems to meet 2020 BS-VI challenge
03 Jan 2018,"Tata Motors MD to staff: Bolster accountability, performance"
02 Jan 2018,"More buyers choose SUVs over sedans, market share zooms to all-time high"
02 Jan 2018,"Tata Motors total sales jump 52.48% to 54,627 units in December"
02 Jan 2018,"News highlights of the day: Govt open to increase deposit insurance cap of 1 lakh, says FM Jaitley"
29 Dec 2017,"Daimler Trucks€™ BharatBenz eats into rivals, market share rise to 9% in India"
22 Dec 2017,"Buy Tata Motors, V-Guard Industries, Ramco Cements, Dabur, Granules India: Mitessh Thakkar"
19 Dec 2017,Tata Ace crosses 2-million-milestone in 12 years
19 Dec 2017,Tata Group could get into battery-making to drive the ambitious e-mobility wagon
19 Dec 2017,"Credit Suisse retains outperform on Tata Motors, says Q3 margins to stay muted"
11 Dec 2017,"Tata Motors to hike passenger vehicle prices by up to Rs 25,000"
11 Dec 2017,Tata Motors pips Honda to become fourth biggest carmaker in domestic market
11 Dec 2017,News highlights of the day: New York mayor says explosion at bus terminal was attempted terror attack
08 Dec 2017,"Buy Tata Motors, Axis Bank, Century Textiles, Colgate Palmolive: Mitessh Thakkar"
08 Dec 2017,Tata Motors global sales up 22% in November
08 Dec 2017,"Buy, Sell, Hold: 7 stocks being tracked by analysts today"
08 Dec 2017,"News highlights of the day: NRN vindicated, so apologise to him, Mohandas Pai tells Infosys"
07 Dec 2017,"JLR sales up 10% at 52,332 units in November"
07 Dec 2017,JLR launches Range Rover Velar priced up to Rs 1.38 crore
06 Dec 2017,SLIDE SHOW: Tata Motors flags off Tigor EVs from Sanand plant
03 Dec 2017,"EVs likely to drag margins, working to overcome it: JLR"
02 Dec 2017,Tata Motors hands over 50 buses to BMTC      
02 Dec 2017,Tata Motors regains third spot from M&M after 5 years
30 Nov 2017,"We were given loan, not grant by Gujarat govt: Tata Motors"
28 Nov 2017,Buy Tata Motors; target of Rs 500: ICICI Direct
27 Nov 2017,"Tata Motors€™ flat hierarchy did pose challenges, but we dealt with them: HR Chief"
22 Nov 2017,Tata Motors may launch electric Nano in Delhi with Ola for its taxi fleet
20 Nov 2017,"Tigor electric variant could be rolled out for private buyers, too: Tata Motors MD"
15 Nov 2017,Delhi to have BS-VI fuel by Apr next year even as 2020 deadline for auto cos stays
15 Nov 2017,"Truck sales zoom in Q2 as TaMo, Ashok Leyland & others offer all-time high discounts"
15 Nov 2017,"Jaguar cuts price of F-Pace by Rs 8 lakh, begins local manufacturing"
14 Nov 2017,JLR launches locally-produced F-PACE at Rs 60.02 lakh
10 Nov 2017,Tata Motors shares fall 4% post cautious commentary on JLR; analysts barring CLSA remain positive
10 Nov 2017,"Tata Motors global sales up 2.7% at 1,03,761 units in October"
10 Nov 2017,News Live: Pakistan allows Kulbhushan Jadhav to meet wife
10 Nov 2017,"Tata Motors to double Nexon output, bring down waiting period"
10 Nov 2017,Tata Motors group global wholesales at 1.03 lakh unit in October 2017
10 Nov 2017,"Tata Motors in driver's seat, bets on JLR prospects & local business revival"
10 Nov 2017,What happens when Rakesh Jhunjhunwala gets to quiz Tata Motors' top brass
10 Nov 2017,Will make enough money from each e-car sold to EESL: Tata Motors
09 Nov 2017,"Remain invested in Tata Motors, may test Rs 550: Vijay Chopra"
09 Nov 2017,"Tata Motors posts 3-fold rise in Q2 profit, JLR operating margin beats estimates"
09 Nov 2017,"Buy Tata Motors, Tata Global Beverage, Bank of India: CA Rudramurthy BV"
09 Nov 2017,News as-it-happened: Parliamentary panel quizzes FinMin officials on note ban impact
08 Nov 2017,Tata Motors Q2 profit seen up 66% despite potential Rs 400-cr loss in standalone biz
07 Nov 2017,"JLR sales up 0.2% at 46,418 units in October"
07 Nov 2017,"Tata Motors: Jaguar Land Rover sells 46,418 vehicles in October 2017"
07 Nov 2017,News as-it-happened: HDFC Standard Life IPO subscribed 46% on Day 1
05 Nov 2017,Kelly Criterion for trading: Money management key for traders
02 Nov 2017,Tata Motors launches Tigor AMT priced up to Rs 6.22 lakh
02 Nov 2017,News Live: Bank of England hikes key interest rate by 25 bps for the first time in a decade
01 Nov 2017,"Riding on Nexon & Tiago, Tata Motors beats Honda in October car sales"
01 Nov 2017,"Tata Motors' October total sales up 5% at 48,886 units"
31 Oct 2017,"Only 300 employees, not 1500, opted for VRS at Tata Motors"
30 Oct 2017,We will close the year with 14% market share: JLR India MD
27 Oct 2017,"Buy Tata Motors, Tata Global Beverage: Mitessh Thakkar"
23 Oct 2017,"As govt€™s EV push kicks into next gear, 5L electric cars may be rolled out for babus"
13 Oct 2017,"Daimler hoping to make India biz profitable next year, aims for 20% share by 2020"
13 Oct 2017,"GM's exit in full swing, as Nano hits all-time low sales in September"
13 Oct 2017,Fire at IGI airport forces 2 flights to abort landing
12 Oct 2017,Tata Motors Q2 PAT may dip 38.7% YoY to Rs. 1608.5 cr: Edelweiss
12 Oct 2017,Buy Tata Motors; target of Rs 562: Motilal Oswal
11 Oct 2017,"Tata Motors global sales up 14% at 1,16,419 units in September"
10 Oct 2017,Tata Motors Group global wholesales at 1.16 lakh in September 2017
08 Oct 2017,Tata Motors turnaround a priority; Nano's losses quite small: N Chandrasekaran
06 Oct 2017,Tata Motors' EV bid is a play for future business with no serious impact on earnings
06 Oct 2017,"Jaguar Land Rover sales up 6.6% at 65,097 units in September"
06 Oct 2017,Tata Motors: Jaguar Land Rover sells 65097 vehicles in September 2017
06 Oct 2017,"News Live: Godrej Agrovet IPO draws heavy demand, oversubscribed 95 times"
05 Oct 2017,Macquarie cuts target price on Tata Motors; stock recovers after 1% fall
04 Oct 2017,Tata Motors rolls out ESC technology in its M&HCV range
04 Oct 2017,Maruti to benefit if Suzuki enters Toyota€™s electric vehicle JV
04 Oct 2017,"News Live: Govt policies and decisions should benefit lower & middle class, says PM"
03 Oct 2017,Tata Motors ramping up production across segments
03 Oct 2017,"As electric vehicle pitch rises in India, here's why Maruti is waiting and watching"
03 Oct 2017,News LIVE: BJP President Amit Shah urges an end to communism in India
02 Oct 2017,Tata Motors to roll out electric Tigor from Sanand plant
01 Oct 2017,"Tata Motors sales rise 25% to 53,965 units in September"
30 Sep 2017,Tata Motors CFO Ramakrishnan retires
28 Sep 2017,"Tata Motors a top pick, says Prakash Diwan"
26 Sep 2017,Tata Motors to continue production of Nano for some more time
26 Sep 2017,"Chinese bus maker edges out Tata Motors & Ashok Leyland, wins plum EV contracts"
25 Sep 2017,North Korea accuses Trump of declaring war
22 Sep 2017,Tata Motors-JLR jointly work to develop batteries for electric vehicles
22 Sep 2017,Tata Motors MD Guenter Butschek explains why the company is scouting for partners
21 Sep 2017,Tata Motors hints at 'important' announcement on electric vehicles in next few weeks
21 Sep 2017,"With an eye on Maruti's Brezza, Tata finally launches Nexon at Rs 5.85 lakh"
20 Sep 2017,Cabinet approves 78 days productivity-linked bonus for rail employees
19 Sep 2017,"Buy Tata Motors, see 20-25% upside: Sudip Bandhopadhyay"
19 Sep 2017,"Heavy rains lash Mumbai, water logging in parts of the city"
18 Sep 2017,Major cost-cutting plans on the cards for Tata Motors: Sources
18 Sep 2017,PG Electroplast targeting topline growth of 20-25%
18 Sep 2017,"SEBI bans Midas Touch Assets, 5 individuals from capital markets"
15 Sep 2017,Tata Motors rolls out Tata Yodha in Nepal
12 Sep 2017,Tata Motors Group global wholesales at 94210 in August 2017
12 Sep 2017,Tata Motors launches Tiago Wizz at Rs 4.52 lakh
12 Sep 2017,Auto cos fear losing bus contracts as states may divert funds for farm loan waivers
11 Sep 2017,"When Tata Motors banked on Dronas & Acharyas to push truck, bus sales"
09 Sep 2017,TaMo union calls off four-day strike at Jamshedpur plant
08 Sep 2017,"Tata Tiago electric vehicle concept car launched, goes 100 km on single charge"
08 Sep 2017,Tata Motors: Jaguar Land Rover sells 38519 vehicles in August 2017
07 Sep 2017,All new Jaguar Land Rover cars to have electric option from 2020
06 Sep 2017,"Nissan Leaf likely to hit Indian roads next year end, run into Tesla's Model 3 launch"
04 Sep 2017,After dip in Q1 Tata Motors' CV sales up 24% in Jul-August
02 Sep 2017,"Auto sector in a bright spot, have significant exposure: Manishi Raychaudhuri"
01 Sep 2017,"Tata Motors August sales growth at 14% surpasses expectations, but exports decline"
28 Aug 2017,"Tata Power, Tata Motors DVR, to move out of Nifty 50"
26 Aug 2017,Tata Motors working on alternative plans for Nano: Official
26 Aug 2017,"This week in Auto: Shareholders corner TaMo chairman, Merc launches new super cars"
23 Aug 2017,"Hyundai revs up for an electric debut, schedules launch of e-vehicle before 2020"
23 Aug 2017,Buy Tata Motors; target of Rs 490: ICICI Direct
23 Aug 2017,Tata Motors charts detailed plans to change manufacturing footprint
22 Aug 2017,Tata Motors suffered due to sub-optimal execution & market misses: N Chandrasekaran
22 Aug 2017,"Tata Motors' focus on domestic share, turnaround plan should keep investors coming"
21 Aug 2017,"Tata Motors charts Rs 1,500-cr bottom line improvement, aims to regain 5% CV market share"
21 Aug 2017,"Tata Motors CEO says to invest $625 million to boost car, truck sales"
19 Aug 2017,"This week in Auto: Tata Motors appoints new CFO, VW submits recall plan before NGT"
16 Aug 2017,Tata Motors eyeing India's EV mkt with great interest: Rajan
14 Aug 2017,Tata Motors appoints PB Balaji as CFO
14 Aug 2017,Buy Tata Motors; target of Rs 666: Motilal Oswal
11 Aug 2017,Hold Tata Motors; target of Rs 444: Edelweiss
10 Aug 2017,"Tata Motors, Skoda call off partnership as talks go nowhere"
10 Aug 2017,Tata Motors launches Tigor in Nepal
10 Aug 2017,Believe 13% margin is possible for JLR: Antique Stock Broking
10 Aug 2017,"Buy Tata Motors 400 Put; L&T may slip to 1100, Pidilite looks weak: Mitessh Thakkar"
10 Aug 2017,Tata Motors tanks 9% as analysts cut earnings estimates post subdued Q1 nos
10 Aug 2017,"Buy Zee Entertainment, TCS, NTPC; sell Jain Irrigation, Castrol: Sudarshan Sukhani"
10 Aug 2017,"Buy, Sell, Hold: 5 stocks that are being tracked by analysts today"
09 Aug 2017,"Tata Motors Q1 cons profit up 42% on JLR one-time gain, standalone loss at Rs 467 cr"
09 Aug 2017,Jaguar Land Rover opens bookings for all new Discovery in India
08 Aug 2017,Tata Motors Q1 profit seen down 47% due to standalone biz but JLR may support
08 Aug 2017,Tata Motors global sales grow 12% in July
08 Aug 2017,Tata Motors Group global wholesales at 98534 in July 2017
07 Aug 2017,India's plan for higher rate luxury car tax to hit sales: Mercedes-Benz
07 Aug 2017,"Jaguar Land Rover sales rise 3.6% to 46,074 units in July"
02 Aug 2017,Tata cos take Annual Report route to deny Mistry allegations
01 Aug 2017,Tata Motors sells 46216 vehicles in July 2017
01 Aug 2017,"Tata Motors reports healthy growth in July, sales up 7% on better CV and PV biz"
31 Jul 2017,"Gadkari warns bus makers to shift to green fuel, match European quality standards"
31 Jul 2017,Tata Motors readies to enter compact SUV segment with Nexon
31 Jul 2017,Turnaround pressure prompts Tata Motors to review projects every month
31 Jul 2017,Jaguar Land Rover capex to rise to 4 bn pound this year
30 Jul 2017,Tata Motors' N Chandrasekaran says business turnaround is need of the hour
29 Jul 2017,"This week in Auto: Tata Motors unveils Nexon, government to block driverless cars technology"
28 Jul 2017,Behind the wheels of Tata Nexon: A first look
27 Jul 2017,"JLR launches SVAutoiography Dynamic, priced at Rs 2.79 cr"
27 Jul 2017,"Nexon to debut end of September, Tata Motors targets one-third share of the compact SUV segment"
26 Jul 2017,Tata Motors expands commercial vehicle range in Philippines
26 Jul 2017,Can Nexon replicate Tiago's success for Tata Motors?
25 Jul 2017,"Tata Motors' board meeting held on August 09, 2017"
21 Jul 2017,PeopleStrong looks to acquire at least 2 cos in one month; to be IPO-ready by 2020-21
21 Jul 2017,"Buy Tata Motors, MCX India: Mitessh Thakkar"
20 Jul 2017,Tata Motors rolls out first batch of upcoming SUV Nexon
20 Jul 2017,"EV focus to pressurise cash flows for Tata Motors, retain sell: CLSA"
