text,label
"Buy Tata Motors, Tata Global Beverage, Bank of India: CA Rudramurthy BV",__label__2
News as-it-happened: Parliamentary panel quizzes FinMin officials on note ban impact,__label__2
Tata Motors Q2 profit seen up 66% despite potential Rs 400-cr loss in standalone biz,__label__1
"JLR sales up 0.2% at 46,418 units in October",__label__1
"Tata Motors: Jaguar Land Rover sells 46,418 vehicles in October 2017",__label__1
News as-it-happened: HDFC Standard Life IPO subscribed 46% on Day 1,__label__1
Tata Motors launches Tigor AMT priced up to Rs 6.22 lakh,__label__1
News Live: Bank of England hikes key interest rate by 25 bps for the first time in a decade,__label__1
"Riding on Nexon & Tiago, Tata Motors beats Honda in October car sales",__label__2
"Tata Motors' October total sales up 5% at 48,886 units",__label__2
"Only 300 employees, not 1500, opted for VRS at Tata Motors",__label__2
We will close the year with 14% market share: JLR India MD,__label__1
"Buy Tata Motors, Tata Global Beverage: Mitessh Thakkar",__label__2
"As govt۪s EV push kicks into next gear, 5L electric cars may be rolled out for babus",__label__2
"Daimler hoping to make India biz profitable next year, aims for 20% share by 2020",__label__2
"GM's exit in full swing, as Nano hits all-time low sales in September",__label__2
Fire at IGI airport forces 2 flights to abort landing,__label__2
Tata Motors Q2 PAT may dip 38.7% YoY to Rs. 1608.5 cr: Edelweiss,__label__1
Buy Tata Motors; target of Rs 562: Motilal Oswal,__label__1
"Tata Motors global sales up 14% at 1,16,419 units in September",__label__2
Tata Motors Group global wholesales at 1.16 lakh in September 2017,__label__1
Tata Motors' EV bid is a play for future business with no serious impact on earnings,__label__1
"Jaguar Land Rover sales up 6.6% at 65,097 units in September",__label__1
Tata Motors: Jaguar Land Rover sells 65097 vehicles in September 2017,__label__1
"News Live: Godrej Agrovet IPO draws heavy demand, oversubscribed 95 times",__label__1
Macquarie cuts target price on Tata Motors; stock recovers after 1% fall,__label__1
Tata Motors rolls out ESC technology in its M&HCV range,__label__2
Maruti to benefit if Suzuki enters Toyota۪s electric vehicle JV,__label__2
"News Live: Govt policies and decisions should benefit lower & middle class, says PM",__label__2
Tata Motors ramping up production across segments,__label__2
"As electric vehicle pitch rises in India, here's why Maruti is waiting and watching",__label__2
News LIVE: BJP President Amit Shah urges an end to communism in India,__label__2
"Tata Motors a top pick, says Prakash Diwan",__label__2
Tata Motors to continue production of Nano for some more time,__label__2
"Chinese bus maker edges out Tata Motors & Ashok Leyland, wins plum EV contracts",__label__2
North Korea accuses Trump of declaring war,__label__2
Tata Motors-JLR jointly work to develop batteries for electric vehicles,__label__2
Tata Motors MD Guenter Butschek explains why the company is scouting for partners,__label__2
Tata Motors hints at 'important' announcement on electric vehicles in next few weeks,__label__2
"With an eye on Maruti's Brezza, Tata finally launches Nexon at Rs 5.85 lakh",__label__2
Cabinet approves 78 days productivity-linked bonus for rail employees,__label__1
"Buy Tata Motors, see 20-25% upside: Sudip Bandhopadhyay",__label__2
"Heavy rains lash Mumbai, water logging in parts of the city",__label__2
Major cost-cutting plans on the cards for Tata Motors: Sources,__label__2
PG Electroplast targeting topline growth of 20-25%,__label__2
"SEBI bans Midas Touch Assets, 5 individuals from capital markets",__label__2
Tata Motors rolls out Tata Yodha in Nepal,__label__1
Tata Motors Group global wholesales at 94210 in August 2017,__label__2
Tata Motors launches Tiago Wizz at Rs 4.52 lakh,__label__2
Auto cos fear losing bus contracts as states may divert funds for farm loan waivers,__label__2
"When Tata Motors banked on Dronas & Acharyas to push truck, bus sales",__label__2
"Tata Tiago electric vehicle concept car launched, goes 100 km on single charge",__label__2
Tata Motors: Jaguar Land Rover sells 38519 vehicles in August 2017,__label__2
All new Jaguar Land Rover cars to have electric option from 2020,__label__2
"Nissan Leaf likely to hit Indian roads next year end, run into Tesla's Model 3 launch",__label__1
After dip in Q1 Tata Motors' CV sales up 24% in Jul-August,__label__2
"Tata Motors August sales growth at 14% surpasses expectations, but exports decline",__label__2
"Tata Power, Tata Motors DVR, to move out of Nifty 50",__label__2
"Hyundai revs up for an electric debut, schedules launch of e-vehicle before 2020",__label__2
Buy Tata Motors; target of Rs 490: ICICI Direct,__label__2
Tata Motors charts detailed plans to change manufacturing footprint,__label__2
Tata Motors suffered due to sub-optimal execution & market misses: N Chandrasekaran,__label__2
"Tata Motors' focus on domestic share, turnaround plan should keep investors coming",__label__2
"Tata Motors charts Rs 1,500-cr bottom line improvement, aims to regain 5% CV market share",__label__2
"Tata Motors CEO says to invest $625 million to boost car, truck sales",__label__2
Tata Motors eyeing India's EV mkt with great interest: Rajan,__label__2
Tata Motors appoints PB Balaji as CFO,__label__2
Buy Tata Motors; target of Rs 666: Motilal Oswal,__label__2
Hold Tata Motors; target of Rs 444: Edelweiss,__label__1
"Tata Motors, Skoda call off partnership as talks go nowhere",__label__1
Tata Motors launches Tigor in Nepal,__label__1
Believe 13% margin is possible for JLR: Antique Stock Broking,__label__1
"Buy Tata Motors 400 Put; L&T may slip to 1100, Pidilite looks weak: Mitessh Thakkar",__label__1
Tata Motors tanks 9% as analysts cut earnings estimates post subdued Q1 nos,__label__1
"Buy Zee Entertainment, TCS, NTPC; sell Jain Irrigation, Castrol: Sudarshan Sukhani",__label__1
"Buy, Sell, Hold: 5 stocks that are being tracked by analysts today",__label__1
"Tata Motors Q1 cons profit up 42% on JLR one-time gain, standalone loss at Rs 467 cr",__label__1
Jaguar Land Rover opens bookings for all new Discovery in India,__label__1
Tata Motors Q1 profit seen down 47% due to standalone biz but JLR may support,__label__2
Tata Motors global sales grow 12% in July,__label__2
Tata Motors Group global wholesales at 98534 in July 2017,__label__2
India's plan for higher rate luxury car tax to hit sales: Mercedes-Benz,__label__2
"Jaguar Land Rover sales rise 3.6% to 46,074 units in July",__label__2
Tata cos take Annual Report route to deny Mistry allegations,__label__2
Tata Motors sells 46216 vehicles in July 2017,__label__2
"Tata Motors reports healthy growth in July, sales up 7% on better CV and PV biz",__label__2
"Gadkari warns bus makers to shift to green fuel, match European quality standards",__label__2
Tata Motors readies to enter compact SUV segment with Nexon,__label__2
Turnaround pressure prompts Tata Motors to review projects every month,__label__2
Jaguar Land Rover capex to rise to 4 bn pound this year,__label__2
Behind the wheels of Tata Nexon: A first look,__label__1
"JLR launches SVAutoiography Dynamic, priced at Rs 2.79 cr",__label__2
"Nexon to debut end of September, Tata Motors targets one-third share of the compact SUV segment",__label__2
Tata Motors expands commercial vehicle range in Philippines,__label__2
Can Nexon replicate Tiago's success for Tata Motors?,__label__2
"Tata Motors' board meeting held on August 09, 2017",__label__1
PeopleStrong looks to acquire at least 2 cos in one month; to be IPO-ready by 2020-21,__label__1
"Buy Tata Motors, MCX India: Mitessh Thakkar",__label__1
Tata Motors rolls out first batch of upcoming SUV Nexon,__label__2
"EV focus to pressurise cash flows for Tata Motors, retain sell: CLSA",__label__2
"Tata Cummins to invest Rs 300 cr on BS-6 tech, expansion of Pune manufacturing unit",__label__1
"Eicher cuts truck, bus prices by up to 5%",__label__1
Tata Motors develops first bio-methane bus,__label__2
Tata Motors global sales decline 1.71% in June,__label__2
Tata Motors Group global wholesales at 90966 in June 2017,__label__2
Former Skoda India head Thomas Kuehl appointed Nissan India President,__label__2
Tata Motors expands small commercial vehicle range,__label__2
"SBI, Tata Motors, Tata Power among top five stocks which could see short coverings",__label__2
"Lupin a good long term bet, says Gaurang Shah",__label__2
Tata Motors reduces commercial vehicle prices by up to 8.2 percent,__label__2
Tatas may advance Nexon launch to ride on improved buyer sentiment,__label__2
Tata Motors cuts passenger vehicle prices by up to Rs 2.17 lakh,__label__2
"Tata Motors: Updates on production, sales data",__label__2
Tata Motors slashes passenger vehicle prices,__label__2
"Ratan Tata: Artificial intelligence to eliminate human inputs, impact jobs",__label__2
Tata Motors Tiago crosses 1 lakh cumulative booking milestone,__label__2
Tata Motors' June 2017 sale declines 9% to 40358 vehicles,__label__1
Tata Motors joins hands with group companies to improve customer service,__label__2
"Synergy benefits out of sight! Tata Motors, Volkswagen likely to call off tie up",__label__2
"Volkswagen's truck making companies, MAN and Scania join forces to crack India CV market",__label__2
Tata Motors to save Rs 300-400 crore from workforce recast,__label__2
Why CLSA maintains sell on Tata Motors despite strong JLR volume outlook,__label__2
"Sell Tata Motors, buy ITC: Sandeep Wagle",__label__2
Tata Motors: Outcome of committee meeting,__label__1
Tata Motors plans to raise up to Rs 500 cr via NCDs,__label__2
"Tata Motors' committee meeting on June 21, 2017",__label__2
"Citigroup, JPMorgan see up to 30% upside in Tata Motors; stake sale in Tata Tech positive",__label__2
Tata Technologies closes $800 mn minority stake sale deal with Warburg Pincus: Sources,__label__2
Tata Motors appoints Girish Wagh in Pisharody's place as head of commercial vehicles,__label__2
"Short Tata Motors, buy Bosch: Mitessh Thakkar",__label__1
Tata Motors global sales declined 1% in May,__label__1
Tata Motors signs wage settlement pact with Sanand workers,__label__1
"Hold Tata Motors, stock can head towards Rs 530: Vijay Chopra",__label__2
Analysts remain positive on Tata Motors despite 1% growth in May JLR sales,__label__2
"Jaguar Land Rover sales rise 1% in May to 45,487 units",__label__2
Ravi Pisharody's exit from Tata Motors comes amid renewed bid to gain market share,__label__2
Tata Motors' Commercial Vehicles head Ravindra Pisharody quits,__label__1
Buy Tata Motors; target of Rs 570: Axis Direct,__label__1
"Tata Motors, Ashok Leyland & M&M come together to work on e-bus",__label__1
A look at key govt initiatives to keep air pollution from vehicles under check,__label__1
"Tata Motors sales decline 4% to 38,361 units in May",__label__2
May auto sales: Motilal Oswal expects Maruti to lead growth in PVs; 2-wheeler dispatches to be strong,__label__2
Will Tiago be Tata Motors' first commercial e-vehicle?,__label__2
JLR cuts prices of select models by up to Rs 10.9 lakh,__label__2
"Tata Motors targeting $1-bn turnover from defence, open to foreign contracts, too",__label__2
Buy Tata Motors; target of Rs 558: KR Choksey,__label__1
Buy Tata Motors; target of Rs 542: HDFC Securities,__label__1
"Starting June, Tata Motors will move to performance-based salary structure",__label__1
BS 3 fire sale: Car & bike makers suffered a toll of Rs 500 cr on discounts in March,__label__2
"Buy Tata Motors, sell Dabur India below Rs 270: Mitessh Thakkar",__label__2
"Better than expected Q4, upbeat brokerages۪ view sends Tata Motors up 4%",__label__2
Maintain buy call on Tata Motors; raised target price to Rs 570 from Rs 550: IIFL,__label__2
Here are a few stock ideas by SP Tulsian,__label__2
"Tata Motors cuts up to 1,500 managerial jobs",__label__2
"Tata Motors Q4: Net profit beats Street at Rs 4,296 cr, EBITDA at Rs 5,166 cr; JLR margin up 14.5%",__label__2
Tata Motors may move to Rs 550: Sharmila Joshi,__label__2
"Prefer Tata Motors DVR, says Rajat Bose",__label__2
Tata Motors standalone Q4 loss seen at Rs 687 crore; JLR EBITDA seen 3.5% lower,__label__2
Jaguar Land Rover launches diesel variant of Jaguar XE sedan,__label__2
"Truck, bus makers may find relief under GST as scrappage policy enters last mile",__label__2
Tata Motors confident of meeting BS-VI norms by 2020,__label__2
Buy Tata Motors; target of Rs 619: Motilal Oswal,__label__2
Tata Motors' appoints Om Prakash Bhatt as additional director,__label__2
Tata Motors appoints O P Bhatt as independent director,__label__2
Tata Motors global sales decline 9% in April,__label__2
"Luxe carmaker Volvo firms up India plant on rising sales, announcement expected next week",__label__2
"Commercial vehicle sales nosedive 55% in April, most since 2009",__label__2
Mumbai-Goa route may soon see a hybrid cruise ship. Is Gadkari to thank for it?,__label__1
"Sell Tata Motors, Vedanta; buy Bajaj Finance: Ashwani Gujral",__label__2
JLR starts accepting bookings for diesel Jaguar XE in India,__label__2
JLR US sales jump 35% in April; Morgan Stanley remains overweight on Tata Motors,__label__2
3 hot stock picks from Reliance Securities,__label__2
Tata Motors' total sales decline 21% in April 2017,__label__1
