text,label
Underweight on software sector; bullish on private sector banks: Alfaccurate Advisors,__label__2
Is Sikka€™s exit a nasty hiccup or the beginning of the end for Infy? The succession will tell,__label__2
Infosys former CEO & MD Vishal Sikka will receive only $1 as annual salary,__label__2
"Buy Infosys 900 Put, 1000 Call: Krish Subramanyam",__label__2
Vishal Sikka resigns as Infosys CEO & MD with immediate effect,__label__2
"Repeated 'assaults' by Narayana Murthy led to Vishal Sikka's exit, says Infosys board",__label__2
Infosys board fact checks Narayana Murthy's allegations on Vishal Sikka. Here's the full text,__label__2
"Experts call Sikka's exit unfortunate for Infy; stock fall erodes nearly Rs 27,000 cr in m-cap",__label__2
Here's what experts had to say about Vishal Sikka's exit as Infosys MD & CEO,__label__2
Infosys' MD & CEO Vishal Sikka resigns,__label__2
Infosys and ATP announce new 'PlayerZone' app and website,__label__2
"Buy Infosys, Tech Mahindra: Mitessh Thakkar",__label__2
"Narayana Murthy should be hands-off at Infosys, because wistfulness is not a wish",__label__2
Infosys to consider buyback of equity shares,__label__2
Infosys to consider proposal for share buyback,__label__2
"EXCLUSIVE-Infosys co-chair Venkatesan opens up on targets, founder-CEO rift and investor concerns",__label__2
"Buy Infosys, Bank of Baroda looks weak: Chandan Taparia",__label__1
"Big data to address problems of jobs, growth: Nandan Nilekani",__label__1
Investors are asking if Vishal Sikka is the right person to lead Infosys: Anil Singhvi,__label__2
No plans to make external investigator's report public: Infosys,__label__2
Infosys' senior-level exits far lower than others: Vishal Sikka,__label__2
Infosys to acquire Brilliant Basics,__label__2
Looking at both small start-up type companies & large ones for acquisition: Wipro,__label__2
Another row? Narayana Murthy wants Infosys to make Panaya report public,__label__2
"Infosys' Vishal Sikka completes 3 years as CEO, says proud of revenue growth at firm",__label__2
"Infosys sees exit of another top executive, fourth in 40 days",__label__1
"Very much hope Vishal Sikka will deliver results, Infosys Co-chairman Ravi Venkatesan",__label__1
Infosys Innovation Fund MD Yusuf Bashir quits,__label__2
"We consider Narayana Murthy a well wisher, not shareholder activist: Infosys",__label__2
"Expect 5-7% upside on Wipro; prefer Infosys, Tech Mah & Wipro in IT sector: Edelweiss",__label__1
Buy Infosys; target of Rs 1158: KR Choksey,__label__1
Hold Infosys; target of Rs 1040: ICICI Direct,__label__1
Should have listened to co-founders about not leaving Infosys in 2014: NRN Murthy,__label__1
Why Infosys sulked in last hour of trade despite Q1 earnings surprise,__label__2
Infosys Q1 FY18 €“ adept driver negotiating a bumpy road well,__label__2
New services & software segregated in Q1; will be key growth driver: Vishal Sikka,__label__2
Infosys adds 59 clients in Q1 against 71 in previous quarter,__label__2
Infosys Q1: Management talks about performance and outlook,__label__2
Infosys surprises D-Street! Top 10 takeaways for June quarter results,__label__2
Infosys: Outcome of board meeting,__label__2
"Infosys Q1 profit down 3.3%, retains FY18 constant currency revenue growth guidance",__label__2
Infosys Q1 PAT may dip 3% QoQ to Rs 3495.2 cr: Edelweiss,__label__2
Will Infosys surprise D-Street on Friday? Here€™s how to trade the stock,__label__2
IT Q1 earnings: Elara Cap says TCS' commentary on BFSI key; like Infosys better,__label__2
Infosys to release Q1 results report on July 14; keep an eye on these 10 factors,__label__2
"Hold Infosys, target Rs 1050: Shahina Mukadam",__label__1
Apple distributor Redington promoters have almost sold off. Should you?,__label__1
Infosys scheduled to report Q1 results on July 14,__label__1
"Infosys employees get 5-11% salary hike, no April-June arrears: Sources",__label__2
"Buy Infosys, Godrej Industries; sell SRF, Bank of Baroda: Sudarshan Sukhani",__label__2
"Infosys' 36th AGM held on June 24, 2017",__label__2
Infosys: Outcome of AGM,__label__2
Clean chit: Independent investigation clears Infosys of whistleblowers' allegations,__label__2
"IT export growth projection is realistic, reasonable: Experts",__label__2
"Indian IT industry not H-1B dependent, says Infosys CEO",__label__2
Infosys' ex-US head to join Snickers maker Mars as Chief Digital Officer,__label__1
Buy Infosys; target of Rs 1173: Edelweiss,__label__1
JPMorgan suggests more de-centralisation for Infosys as stock falls 2%,__label__1
Infosys to strengthen its leadership programme to boost internal hiring,__label__1
The bogey of exits haunts Infosys but has Sikka's currency devalued?,__label__1
Infosys appoints Inderpreet Sawhney as group general counsel,__label__2
Infosys appoints Inderpreet Sawhney as group general counsel,__label__2
Infosys appoints Inderpreet Sawhney as group general counsel,__label__2
Infosys appoints Nitesh Banga as global head of Manufacturing,__label__2
Govt spending on digitisation should be raised: Ex-Infosys CFO,__label__2
"Buy, Sell, Hold: 1 major event, 1 sector and 4 stocks are on investors€™ radar today",__label__2
Infosys says 'actions of activist shareholders' can harm co in a filing to SEC,__label__2
Case closed: SEBI to stop pursuing whistleblower's allegations against Infosys,__label__2
"Narayana Murthy, co-founders to sell entire stake in Infosys?",__label__1
"Infosys' comments, concerns on pricing spook IT stocks for second day",__label__2
"HCL Tech, Infosys top picks; negative on Tech Mahindra: Elara Capital",__label__2
Clients asking for 20-30% cost takeout; expect this to play out over 3-5 year period: Infosys COO Pravin Rao,__label__2
IT job creation not rooted in reality: Head Hunters India,__label__2
"Facing job cuts, IT needs capitalism in mind, socialism in heart: Narayana Murthy",__label__1
"Techies well taken care of, no need for union: V Balakrishnan",__label__2
MF investment platform Nivesh.com raises fund,__label__1
"Sad over recent IT layoffs, says Narayana Murthy",__label__1
"Buy Asian Paints, Motherson Sumi, Capital First, L&T Finance: Rajat Bose",__label__1
"With UK and Eurozone markets being reshaped, what's in it for Indian cos?",__label__1
Infosys touts plan to hire Americans in face of visa pressures,__label__1
"Vishal Sikka's salary drops 67% in FY17, but Infosys gives big hikes to its top 4 execs",__label__1
Acko General Insurance raises $30m seed funding,__label__2
Vishal Sikka says journey ahead 'challenging',__label__2
"Buy Infosys, see 3-4% upside: Dharmesh Kant",__label__1
"Indiana governor welcomes Infosys, announces India visit",__label__1
Bangalore techies in panic mode as IT companies shed workforce,__label__1
"Infosys pushes salary hikes to July, even later for executives",__label__1
Job cuts become inevitable as IT loses sheen,__label__1
Buy Infosys; sell Asian Paints: Mitessh Thakkar,__label__1
"After Cognizant, Wipro, now Infosys to lay off employees",__label__2
"Buy Infosys, TCS, HCL Tech, IRB Infrastructure; sell Cipla: Sudarshan Sukhani",__label__2
GST rollout may bring in big opportunities for IT companies,__label__1
Infosys move to hire Americans act of appeasement: Head Hunters,__label__1
Infosys plays down cost concerns from U.S. hiring plan,__label__2
"White House welcomes Infosys decision to hire 10,000 Americans",__label__1
"Fewer jobs, more layoffs: Why pace of hiring has slowed in Indian IT",__label__1
Infosys to hire 10000 American workers in next two year,__label__1
"Infosys plans to hire 10,000 American workers, open 4 US tech centres",__label__1
Hold Infosys; target of Rs 986: Geojit Financial Services,__label__2
Trump govt was wrong on visa issuance number for Indian IT cos,__label__2
Infosys announces opening of office in Croatia,__label__2
"Infosys looking to expand board, induct two new members: Sources",__label__1
Hold Infosys; target of Rs 986: Geojit Financial Services,__label__2
Buy Infosys; target of Rs 1092: Axis Direct,__label__2
Layoffs and hiring freezes: IT slowdown signs are getting harder to ignore,__label__2
Wipro gives pink slips to 350-400 employees across India: Sources,__label__1
"Modi, Paytm founder in Time's 'most influential people list'",__label__1
ShopX enters into strategic tie-up with Puma,__label__1
Buy Infosys; target of Rs 1200: Motilal Oswal,__label__2
Buy Infosys; target of Rs 1060: ICICI Direct,__label__2
Accumulate Infosys; target of Rs 1060: KR Choksey,__label__2
Hold Infosys; target of Rs 1022: Arihant Capital,__label__2
Investment in geographies paying off handsomely; positive outlook for FY18: TCS,__label__2
"Amid storm over Sikka's Panaya buy, TechM says self-developed similar solution cheaply",__label__2
Hits and misses of the early earnings season,__label__2
"Buy Infosys, says Gaurang Shah",__label__2
"TCS Q4 profit seen down 2%, dollar revenue may rise 2%; 5 factors to watch out",__label__2
"Infosys Q4 results: Analysts largely wary on FY18 guidance, remain mixed",__label__2
"Ravi Venkatesan a natural, appropriate choice as Infosys co-chairman: R Seshasayee",__label__2
Deal wins of over $800 million in Q4; focus on winning more of them: Infosys,__label__2
There is scope for increasing guidance as visibility improves: Vishal Sikka,__label__2
Need to reduce 'friction' in businesses in India: Narayana Murthy,__label__2
"Infosys Q4: With new payout policy, co may be positioning itself as a dividend yield play",__label__2
"Have to live with visa issue,local-global talent mix must: Infosys",__label__2
What analysts say about Infosys post Q4 earnings and FY18 guidance,__label__2
Infosys Q4 results: Top 10 key takeaways from March quarter,__label__2
"Infosys Q4 2017 results: Experts welcome dividend policy, but worry on EBIT guidance",__label__2
Infosys recommends final dividend of Rs 14.75,__label__2
"Buy Wockhardt, Bajaj Auto; sell Hindalco Industries, Mindtree, Just Dial: Sudarshan Sukhani",__label__2
"Infosys announces dividend of Rs 14.75/share, to payout Rs 13,000 crore in FY18",__label__2
"Infosys Q4 profit dips 2.8%, attrition down; FY18 dollar revenue growth seen at 6.5-8.5%",__label__2
"Infosys Q4 profit may fall 3.7%, FY18 dollar revenue growth guidance seen at 7-9%",__label__2
Here are SP Tulsian's top trading picks,__label__2
Tightening H1B visa norms a blessing in disguise for IT firms: Mohandas Pai,__label__2
Last 3 quarters Infosys closed in red on the results day: here€™s how to trade,__label__2
Q4 Earnings: Will we clock a double-digit growth? Experts analyze,__label__1
Here's what you can expect from Q4 results of Infosys,__label__1
"Former Infosys top executive defends Narayana Murthy, says board has let down founders",__label__2
"Infosys board seeks to clarify role of promoters, writes to shareholders: Sources",__label__2
"Pay hike for top executive terrible, says ex-CFO V Balakrishnan",__label__2
"Mohandas Pai backs NR Narayana Murthy; Infosys COO UB Pravin Rao's pay spectacular, not performance",__label__2
A recap of Infosys row: Narayana Murthy's fresh salvo revives spat over compensation,__label__2
Full text of Infosys founder Narayana Murthy's letter to the media,__label__2
Infosys saga continues: Now Narayana Murthy questions COO Pravin Rao's pay hike,__label__2
"FEATURE- With automation threat looming, IT cos ramp up reskilling. But is it enough?",__label__1
"Buy Infosys, Power Finance Corporation, Oriental Bank of Commerce: Rishi Kohli",__label__1
Infosys board meeting,__label__2
"Challenge is to transition without losing values, ethos: Sikka",__label__2
Infosys enters into partnership with Texas Department of Family & Protective Services,__label__2
"Divis Labs can climb to Rs 810, Infosys looks weak: Prakash Gaba",__label__2
"Buy Infosys, Ashok Leyland, Adani Power, Thomas Cook: Thakkar",__label__2
Here are some top trading ideas by Sanjiv Bhasin,__label__2
"Buy AB Nuvo, Arvind, Infosys, Titan; short UPL: Sukhani",__label__2
"To cut healthcare costs, US must partner India: Biocon's Shaw",__label__1
"Buy, sell, hold: 7 stocks to focus as market cautious",__label__1
Buy Infosys; sell IDFC Bank:  Mitessh Thakkar,__label__1
"Buy Mahindra and Mahindra, Infosys, Sun Pharma: VK Sharma",__label__1
"Buy M&M, Infosys, HUL; sell Shriram Trans, Tata Motors: Thakkar",__label__1
Employees launch petition against 3-month exit notice in IT cos,__label__1
"Now, Wipro mulls share buyback, plans using 25-30% of cash: Srcs",__label__1
COMMENT: Are Indian investors gaining from Warren Buffett€™s wisdom?,__label__1
"Buy Infosys, may test Rs 1200: Prakash Gaba",__label__1
Hold Infosys for long term: Gaurang Shah,__label__1
"Buy, sell, hold: 6 stocks analysts are watching out",__label__1
Infosys seeks shareholder nod to amend Articles of Association,__label__1
Infosys may announce $2.5 bn share buyback in April,__label__1
"Buy DCB Bank, Cadila Health, IndusInd Bk, Grasim: Gujral",__label__1
"Buy Infosys, Natco Pharma, Bharat Forge: Ashwani Gujral",__label__1
Infosys: Outcome of board meeting,__label__1
Infosys' audit committee looking into anonymous complaints,__label__1
"Snapdeal fate no surprise, startup model to blame: Mohandas Pai",__label__2
JC Penney may cut outsourcing to India; plans insourcing instead,__label__2
"Sell Infosys; buy LIC Housing, Jubilant Food: Ashwani Gujral",__label__2
"EXCLUSIVE: Infy founders to keep promoter tag, seem reluctant to cut stake",__label__2
Man with the midas touch: See how India Inc views N Chandra,__label__2
