Headlines,Labels
"buy infosys, jsw steel: sudarshan sukhani",0
accumulate infosys tech; target of rs 3605: angel broking,0
"investments on digital, compensation, localisation will continue to weigh on fy20 margin, say infosys ceo",1
"buy infosys on dip, target of rs 2540: hemant thukral",0
"infosys tank 5%, hit fresh 52-week low post sikka€™s exit; brokerages not upbeat on stock",1
wipro hike employee wag by 7%,0
"bet on infosys, may test rs 3900: ajay bodke",0
buy infosys at around rs 2550: gujral,1
infosys may test rs 3300: sahil kapoor,0
no plan for change bullish view on india: anand mahindra,0
satyam to step up sap headcount,0
globalize india: the rise of indiaï¿½s cfoï¿½s,1
expert view on infosys` quarterly result,0
venkatraman optimistic on technology stock,1
"look at infosys, say avinnash gorakssakar",1
buy infosys technologies: india infoline,0
infosys can re-test rs 2275: hemant thukral,1
lot of today's job will not exist in future: nilekani,0
"infosys, tcs to feel the heat of competition, u.s. election",1
prefer infosys for long term: sudarshan sukhani,0
"m&m, infosys can see smart upmove: sbi cap",1
infosys hunt for a new ceo,0
emkay expect a subdue quarter from it sector,1
buy infosys; target of rs 2900: plilladher,1
london blast build into q2 guidance: infy,1
infosys top pick in it sector: gautam chhaochharia,0
accumulate infosys; target rs 2850: angel broking,0
"growth outlook remain robust despite visa issues, say tcs",0
"buy wipro, infosys: nooresh merani",0
growth pangs? how to trade infosys post its big correction,0
infosys dec qtr pat see up 4.5% at rs 1815 cr: angel,1
morgan stanley overweight on infosys; share at 52-week high,1
"buy tcs, infosys, hul, rec, shriram trans; sell jspl: sukhani",1
"need greater synergy between indian company and startups, say mohandas and siddarth pai",0
eye $ growth of 3.3% for tcs in q1; prefer infosys: elara,1
"buy, sell, hold: 1 major event, 1 sector and 4 stock be on investors€™ radar today",1
infosys q2 fy12 results: do it spring a surprise?,0
kejriwal must be reasonable with business: narayana murthy,0
"infosys revise salaries of cfo, coo and other key execs",1
poor quality of students enter iits: murthy,1
buy infosys; target of rs 1280: reliance securities,1
here's what you can expect from q4 result of infosys,0
infosys sign contract with toyota motor europe,1
"infosys will move up, say kapoor",1
infy quarter ahead could be flat: murthy,0
shah positive on tcs,1
here be top 10 stock to keep an eye on march 23,1
enter infosys at current levels: rahul mohindar,1
"infy top brass switch roles, stay put on growth story",0
"infosys, tcs look attractive in technology space",1
infosys will give reasonable returns: bhat,1
"bet on tcs, infosys, wipro, hcl tech: sudarshan sukhani",0
buy infosys; target of rs 4000: firstcall research,0
how it's big boys be likely to fare in q4,1
infy q3: experts see '11 eps at rs 130,0
not look to sell r&d units clarify alcatel-lucent,1
"market be punish hcl technologies, sats chadha",1
"buy infosys, divis laboratories, upl: sudarshan sukhani",0
"buy coal india, infosys, marico: sudarshan sukhani",1
"hold infosys, target of rs 1985: reliance money",0
infosys empower indian farmers,1
corp affairs min expect to soon address mca-21 glitches,1
"tata motors, infosys look weak, say sukhani",1
54% of cpi basket will be completely exempt from gst: cea,1
accumulate infosys; target of rs 1060: kr choksey,1
expect q2 to be better than q1: infosys' vishal sikka,0
infosys may touch rs 1150-1200: gaurang shah,0
"fellow infoscions rue nilekani's exit, see void",0
infosys' sikka: will outline capital usage plan soon,0
key things to watch out for in infosys q4 earn,1
"infosys board seek to clarify role of promoters, write to shareholders: source",1
"buy infosys, advise sudarshan sukhani",1
buy infosys; target of rs 1440: prabhudas lilladher,1
infosys have target of rs 2600: daryl guppy,0
see flat q4 for infosys: pratish krishnan,1
add it stock in portfolio: dilip bhat,0
buy infosys; target of rs 2940: prabhudas lilladher,1
"avoid wipro, hcl tech: sandeep bhatia",0
"be cautious on it stocks, say jai bala",0
"bet on infosys, watch out for per capita revenue: jp morgan",0
buy infosys at current levels: dipan mehta,0
"buy wipro, infosys: siddarth bhamre",1
"buy jubilant foodworks, infosys: mitesh thacker",0
"buy sbi, icici bank, tcs, infosys, sun pharma: vk sharma",0
india post partner with infosys for rural systems integration,1
buy infosys; target of rs 3175: plilladher,0
"see lower level in wipro, say jai bala",1
infosys receive ibm smarter commerce award,1
"no dress code at infosys, employees can wear smart casuals",1
"infosys net profit at rs 3,690 crore; 10 key takeaways from q4 result",1
infosys bpo & hvs offer outsource solution,1
infosys appoint ravikumar s as deputy coo,1
infy top buy in it service sector: man financial,0
"sell infosys 3300 call, put: amit gupta",1
centurion bank of punjab plan to expand in north,0
infosys to support strategic it transformation at tnt,1
"some correction be possible in infosys, say dalal",1
"infosys consolidate net profit at rs 2369cr vs rs 2372cr, yoy",0
orissa: the next investment hotspot?,1
podcast | infosys vs tcs q1 results: not a battle of equal,0
infosys rise on bank of america buy report,0
infosys overtake tcs in market cap,0
culture shift biggest challenge for infosys in '15: sikka,0
bull's eye: 12 intraday pick for the day,1
exclusive | adigro aviation to bid for jet airways; want to partner etihad to revive airline,1
infosys q2 net income down 0.9% at $ 317 mn,1
murthy fail to do a steve jobs: now will sikka deliver,1
tv mohandas pai & prof. j ramachandran join tejas network,0
"hdfc bank, infosys top picks; like l&t, ioc: r sreeshankar",0
be invest in private bank,1
"buy infosys, bajaj finserv, karnataka bank, pidilite industries: vk sharma",1
"tcs outrank infy, wipro as best employer: dataquest",0
"go short in infosys, say siddharth bhamre",0
infosys catch on wrong foot on margin fixation: bhasin,1
"infosys won't outperform go forward, say sanju verma",0
infosys declare interim dividend of rs 10 per share,1
continue to be cautious on infosys; target at rs 1060: elara,0
infosys recommend final dividend of rs 43/share,1
infosys defend decisions after report of governance concern,0
buy infosys 2750 put around rs 72: vk sharma,0
infosys foundation sign pact with iiser,0
infosys q3 revenues to degrow by 3.4%,0
"news live: modi's government like manmohan desai's films, say sitaram yechury",0
businesses haven't slowdown their spend on it yet: infy,0
parag thakkar positive on it space,1
"arora positive on satyam, infosys, wipro",0
q1 result analysis: digital be the only way forward for it firm,1
infosys have support at rs 2660-2670: sharma,0
"accumulate infosys, tech mahindra: nischal maheshwari",0
infosys q1 fy18 €“ adept driver negotiate a bumpy road well,1
accumulate infosys; target of rs 3625: dolat capital,1
infosys have target at rs 3450: manghnani,0
"hold infosys, say kunal bothra",1
buy infosys; target of rs 1200: religare,0
infosys sept qtr pat see up 5% at rs 1806 cr: krchoksey,1
buy infosys; target of rs 2716: firstcall research,0
infosys may go down to rs 2800: gandhi,1
"renew us demand to lift infosys, india it sector outlook",0
stay invest in it stocks: choksey,0
accumulate infosys; target of rs 3200: emkay,1
"buy infosys technologies on weakness, say baliga",1
"prefer infosys, wipro, tech mahindra: ajay bodke",1
govt spend on it expect to grow by 40%: infosys,0
"pick infosys in it space, say vijay",1
infosys q2 net up 24% yoy; shrs sink on poor guidance,0
infosys add 59 clients in q1 against 71 in previous quarter,1
buy infosys technologies on dips: mohoni,1
infosys mar qtr pat up by 7.3% at rs 1910 cr,1
"buy infosys, cautious on it, avoid psu banks: sudip bandopadhyay",0
"buy infosys technologies on dips, say jain",1
clsa raise target price on infosys ahead of q3 result to rs 1230; see 21% upside,0
"infosys q4 profit dip 2.8%, attrition down; fy18 dollar revenue growth see at 6.5-8.5%",1
infosys pledge to reduce plastic waste by 2020,0
"slow ramp ups, macro worry to weigh on it cos q1 earn",1
fii shareholding in 82 bse 500 stock dip in q1fy07,0
infosys can go upto rs 1850-1900: gujral,0
buy infosys at current level: kulkarni,1
not much upside for infy from current levels: ambit cptl,0
"infosys, tcs may fetch 17-20% return in one year: bhat",0
"tcs cautious on its bfsi biz, to update investors in q2",1
"infy say attrition rate dipping, change promotion policy",1
infosys results: iifl see co guide to 12% growth in fy14,1
infosys q4 net up 16.4% to rs 1144 cr,0
"prefer infosys to tcs, say prashastha seth",0
india's it export revenue to grow 9-10% this fiscal: pai,0
"sell bpcl, infosys: kunal bothra",1
stay invest in infosys technologies,1
"infosys q1 result on july 21, 2015",0
infosys q2 pat see at rs 1357.1 cr: p lilladher,1
"buy infosys, tata comm, container corp: ashwani gujral",0
infosys have target of rs 2100-2120: sukhani,1
buy infosys; target of rs 1350:icici direct,1
"infosys standalone december 2018 net sales at rs 18,819.00 crore, up 20.4% y-o-y",0
"bull's eye: buy punj lloyd, infosys, upl, voltas; sell beml",0
stay away from infosys: a shah,1
train workforce cost top it firm dearly,1
infosys can go upto rs 1950-2000: baliga,1
hold infosys; target of rs 2519: r k global,0
"infosys good trade pick, sell state bank of india: ab money",1
"here's how analysts view infosys, tcs q1 result",1
infosys likely to report net profit of rs 10.6bn: edelweiss,0
infosys: be the worst over?,1
large cap tech stock would be better,1
infy acquire philips' captive bpo arm,0
murthy's wife sell infy share to help set up vc firm,1
salil parekh take charge: will he continue with vishal sikka's vision for infosys?,0
infosys may go to rs 1070-1080: rahul mohindar,0
infosys q2 pat see up 4.9% at rs 2401cr: most,1
hold infosys; may touch rs 4300-4400: ambareesh baliga,1
pick infosys than hcl technologies,1
super six: top chart pick for august 16,1
ril can move to rs 785-800: amit harchekar,1
infosys need to make cfo payout probe public: mohandas pai,0
"sell acc, infosys; buy m&m financial: mitesh thacker",1
6 stock likely to see lot of action on feb 17,0
analysts worry but nasscom say it cos prepare for challenge,0
"thacker positive on infosys, tcs",1
infosys to roll out incentive scheme for staff with digital skills,1
srivastava bullish on technology,1
infosys defend ex-cfo severance pay; say wasn't 'hush money',0
"prefer hcl technologies, tcs, tech mahindra: tulsian",0
infosys have a good support at rs 2150: gaba,0
"hold infosys, say sharmila joshi",0
"switch from tcs to infosys, say sharma",0
"stay long in infosys, say ajay srivastava",0
buy infosys; target rs 3110: motilal oswal,0
n chandrasekaran will take decisions that be best for tata group: nrn murthy,0
infosys announce open of office in croatia,1
"sell infosys on bounce, say hemen kapadia",1
"positive on infosys, tech mah may test rs 680: idfc sec",0
infosys have support at rs 3120: vora,1
infosys open office in amsterdam,1
employees launch petition against 3-month exit notice in it cos,0
"infosys to discuss share buyback, special dividend at january 11 board meet",0
see 5-6% upside in ptc; bharat bijlee may hit rs 900: bothra,1
infosys to acquire lodestone hold ag,0
infosys rally as board appoint new ceo & md salil parekh; could rally up to 15% in 1 year,0
infosys prefer pick from it pack: mayuresh joshi,1
infosys have good support at rs 2665-2760,0
"buy infosys; sell jet airways, indusind bank: ashwani gujral",0
"buy tata chemicals, ncc; sell infosys: ashwani gujral",0
sushil financial neutral on infosys technologies,1
mithil pradhan bullish on pharma space,1
"sell tcs, infosys: sudarshan sukhani",0
sell infosys; target of rs 2900/2870: aditya birla money,1
infosys can hit rs 2800 by year end,1
buy infosys for moderate return of 10-15%: vora,1
infosys create smaller biz units to improve mkt penetration,1
"rakesh arora neutral on it, pharma space",0
"buy infosys technologies, say irani",0
infosys expand partnership with microsoft,1
"'prefer infosys, hcl tech, wipro in it; -ve on tcs & techm'",0
"infosys q1 preview: bfsi performance, outlook keenly watch",0
"infosys q1 profit miss estimates, fall 2% to rs 3,612 cr; board approve bonus issue",0
"buy infosys below rs 900, say avinnash gorakssakar",1
infosys q2 pat may dip 0.1% qoq to rs. 3479.8 cr: kotak,0
here be top 10 stock to keep an eye on january 28,1
buy infosys; target of rs 1155: edelweiss,1
finacle from infosys win at bank technology award 2008,1
accumulate infosys technologies: khandwala sec,0
buy acc between rs 1020-1054,0
comment: why buybacks for it company be a bad idea,0
infosys fy13 revenue outlook under threat: ubs,1
hold infosys; target of rs 1040: icici direct,0
"comment: after sell infy shares, do founder have a right to protest?",0
