Dates,Headlines
25 Sep 2017,Buy Infosys at around Rs 800-850: Prakash Gaba
22 Sep 2017,Infosys Finacle partners with ToneTag
19 Sep 2017,Infosys clarifies on Senior VP Sanjay Rajagopalan's exit from company
18 Sep 2017,Infosys Senior VP Sanjay Rajagopalan quits
15 Sep 2017,"Buy Infosys, Allahabad Bank: Mitessh Thakkar"
12 Sep 2017,"Infosys opens centre in North Carolina, to hire 2,000 Americans by 2021"
11 Sep 2017,"Add Infosys at around Rs 800, says Prakash Gaba"
11 Sep 2017,Infosys completes Brilliant Basics acquisition
11 Sep 2017,Infosys completes acquisition of Brilliant Basics
10 Sep 2017,"Infosys to hire 6,000 engineers annually over next 2 years"
08 Sep 2017,"Infosys to continue with strategy execution, no change in client demand: UB Pravin Rao"
07 Sep 2017,Why buybacks are losing their magic touch
07 Sep 2017,Infosys board rejig may necessitate an open offer: SES
07 Sep 2017,Infosys opens office in Amsterdam
06 Sep 2017,Infosys delays Q2 earnings announcement to October 24
05 Sep 2017,"Infosys delays Q2 results announcement to Oct 24, board to meet on Oct 23-24"
05 Sep 2017,"HCL Tech, Johns Hopkins University working on project to stem spread of Zika virus"
05 Sep 2017,"Infosys - Board to consider Q2 results & Interim Dividend on October 24, 2017"
04 Sep 2017,SEBI may bar auditors if past reports not up to the mark
02 Sep 2017,Infosys seeks shareholder nod for Pravin Rao's appointment as MD
02 Sep 2017,"IT may offer some tactical trading opportunities, stay away from pharma: BNP Paribas"
01 Sep 2017,Engaging with shareholders on governance standards: Infosys
30 Aug 2017,Infosys founders taking part in buyback not to send wrong
30 Aug 2017,Infosys to submit plan after land registration completion
30 Aug 2017,"Infosys saga: Pleased that Nandan Nilekani is back, says NRN Murthy"
29 Aug 2017,How cultural fault lines undermined the attempt to build a new Infosys
29 Aug 2017,Education system in India should be totally autonomous: Narayana Murthy
29 Aug 2017,Promoters wanting to participate in Infosys buyback sends the wrong signal
29 Aug 2017,Hold Infosys; target of Rs 1010: Edelweiss
29 Aug 2017,"Founders may sell some stake through Rs 13,000 cr Infosys buyback"
28 Aug 2017,Infosys says some of its promoters intend to participate in share buyback
28 Aug 2017,Accumulate Infosys; target of Rs 913: IDBI Capital
28 Aug 2017,Kiran Mazumdar-Shaw backs Ravi Venkatesan
28 Aug 2017,"Infosys may correct 2-3% post buyback, say experts; advise wait and watch approach"
28 Aug 2017,Client & Employee exit will diminish with Nandan's return at Infy: Edelweiss Financial
28 Aug 2017,"Buy Infosys, Bajaj Finserv, Karnataka Bank, Pidilite Industries: VK Sharma"
28 Aug 2017,"Infosys may remain under pressure in near term, says Girish Pai"
28 Aug 2017,"Buy, Sell, Hold: 3 stocks on analysts€™ radar today"
28 Aug 2017,Infosys: Outcome of board meeting
27 Aug 2017,"Away from boardroom blues, Infoscions focus on 'next big idea'"
27 Aug 2017,"Nandan Nilekani must stay at Infy for 2-3 yrs, Ravi needs to go: Balakrishnan"
25 Aug 2017,Revealed: Here€™s what happened at Infosys Board meeting that brought back Nilekani
25 Aug 2017,Infosys rose 36% CAGR under Nilekani's stint in 2002-07; Is the golden period back?
24 Aug 2017,Nandan Nilekani returns as Chairman of Infosys: Read the full company statement
24 Aug 2017,"Resigning was one of the hardest decisions, but had to be done, says Vishal Sikka"
24 Aug 2017,"Saas, bahu and Nilekani: Infosys soap needs a happy ending"
24 Aug 2017,Infosys invites Arundhati Bhattacharya to join its board: Report
24 Aug 2017,Have neutral stance on Infosys: Moshe Katri
24 Aug 2017,Sebi to look afresh into governance-related complaints at Infosys
23 Aug 2017,Infosys paying price for ignoring basics of corporate governance: SEBI ex-chief Damodaran
23 Aug 2017,Big Deal: The IPO boom!
23 Aug 2017,Nandan's return to Infosys will steady the ship: V Balakrishnan
23 Aug 2017,Buy Infosys; target of Rs 1080: Reliance Securities
23 Aug 2017,Nandan Nilekani: A profile of the man who's a true technocrat
23 Aug 2017,V Balakrishnan bats for Nilekani as chairman of Infosys
23 Aug 2017,"Exit Infosys, may slip below Rs 800: Sandeep Wagle"
23 Aug 2017,"Get in Infosys on dips, says Shahina Mukadam"
23 Aug 2017,Infosys board vs NRN Murthy: A look at all that has happened since Vishal Sikka's resignation
23 Aug 2017,Clamour gets louder for Nandan Nilekani to return to Infosys; here€™s how D-Street reacted
23 Aug 2017,'Murthy's criticism not that of entire Infosys promoter group'
23 Aug 2017,Nandan Nilekani likely to return as Infosys head: Sources
23 Aug 2017,Global prices of metal commodities resulted in uptick of metals: Jaspal Bindra
23 Aug 2017,"Infosys will 'stay the course', interim CEO assures staffers"
22 Aug 2017,"Now, Infosys slips out of top 10 BSE m-cap list"
22 Aug 2017,Sikka exits: What next for Infosys?
22 Aug 2017,Infy should've raised buyback size to boost confidence: Bala
22 Aug 2017,"Without change, Infosys will become irrelevant: Management Guru Vijay Govindarajan"
22 Aug 2017,"Look for stocks through bottom-up approach, says Kashyap Pujara"
22 Aug 2017,"Former Infosys board member slams Murthy, sides with Sikka in open letter"
21 Aug 2017,"Infy chairman, co-chair must step down before CEO search: Bala"
21 Aug 2017,US law firms filing class action suit won€™t impact buyback: V Balakrishnan
21 Aug 2017,Infosys announces share buyback: Here's how experts view it
21 Aug 2017,"Margin will be in double-digit by end of year, says Tech Mahindra"
21 Aug 2017,Investors don't like volatility at Infosys' top leadership: Moshe Katri
21 Aug 2017,"Infosys tanks 5%, hits fresh 52-week low post Sikka€™s exit; brokerages not upbeat on stock"
21 Aug 2017,Time to exit Infosys? Analysts advise tendering shares in buyback
19 Aug 2017,"LIC likely to meet Infosys management, not decided if it will participate in buyback"
19 Aug 2017,"A day after Vishal Sikka's exit as CEO, 3 US law firms file suits against Infosys"
19 Aug 2017,Infosys buyback: Compulsion or choice?
19 Aug 2017,"A day after Vishal Sikka's exit as CEO, 3 US law firms file suits against Infosys"
19 Aug 2017,Infosys approves buyback of equity shares
19 Aug 2017,Vishal Sikka vs Narayana Murthy: Outsider CEOs need to play tough balancing act
18 Aug 2017,Buy Infosys; target of Rs 1155: Edelweiss
18 Aug 2017,"COMMENT-The buyback may keep a rudderless Infy afloat, but resolving the spat is key"
18 Aug 2017,Infosys press conference: Here's how experts react
18 Aug 2017,"Buy Infosys below Rs 900, says Avinnash Gorakssakar"
18 Aug 2017,"Buy Infosys on declines, says Prakash Gaba"
18 Aug 2017,"Problem in Infosys could linger on; buy RBL Bk, HPCL, Chennai Petro: Ashwani Gujral"
18 Aug 2017,Infosys conference call: Here are a few key takeaways from experts
18 Aug 2017,Underweight on software sector; bullish on private sector banks: Alfaccurate Advisors
18 Aug 2017,Is Sikka€™s exit a nasty hiccup or the beginning of the end for Infy? The succession will tell
18 Aug 2017,Infosys former CEO & MD Vishal Sikka will receive only $1 as annual salary
18 Aug 2017,"Buy Infosys 900 Put, 1000 Call: Krish Subramanyam"
18 Aug 2017,Vishal Sikka resigns as Infosys CEO & MD with immediate effect
18 Aug 2017,"Repeated 'assaults' by Narayana Murthy led to Vishal Sikka's exit, says Infosys board"
18 Aug 2017,Infosys board fact checks Narayana Murthy's allegations on Vishal Sikka. Here's the full text
18 Aug 2017,"Experts call Sikka's exit unfortunate for Infy; stock fall erodes nearly Rs 27,000 cr in m-cap"
18 Aug 2017,Here's what experts had to say about Vishal Sikka's exit as Infosys MD & CEO
18 Aug 2017,Infosys' MD & CEO Vishal Sikka resigns
17 Aug 2017,Infosys and ATP announce new 'PlayerZone' app and website
17 Aug 2017,"Buy Infosys, Tech Mahindra: Mitessh Thakkar"
17 Aug 2017,"Narayana Murthy should be hands-off at Infosys, because wistfulness is not a wish"
17 Aug 2017,Infosys to consider buyback of equity shares
17 Aug 2017,Infosys to consider proposal for share buyback
14 Aug 2017,"EXCLUSIVE-Infosys co-chair Venkatesan opens up on targets, founder-CEO rift and investor concerns"
11 Aug 2017,"Buy Infosys, Bank of Baroda looks weak: Chandan Taparia"
09 Aug 2017,"Big data to address problems of jobs, growth: Nandan Nilekani"
07 Aug 2017,Investors are asking if Vishal Sikka is the right person to lead Infosys: Anil Singhvi
04 Aug 2017,No plans to make external investigator's report public: Infosys
04 Aug 2017,Infosys' senior-level exits far lower than others: Vishal Sikka
04 Aug 2017,Infosys to acquire Brilliant Basics
04 Aug 2017,Looking at both small start-up type companies & large ones for acquisition: Wipro
03 Aug 2017,Another row? Narayana Murthy wants Infosys to make Panaya report public
03 Aug 2017,"Infosys' Vishal Sikka completes 3 years as CEO, says proud of revenue growth at firm"
31 Jul 2017,"Infosys sees exit of another top executive, fourth in 40 days"
30 Jul 2017,Infosys can be 10 times as large as it is today: Ravi Venkatesan
30 Jul 2017,"Investing heavily in Europe, hiring locals: Infosys"
27 Jul 2017,"Very much hope Vishal Sikka will deliver results, Infosys Co-chairman Ravi Venkatesan"
26 Jul 2017,Infosys Innovation Fund MD Yusuf Bashir quits
26 Jul 2017,"We consider Narayana Murthy a well wisher, not shareholder activist: Infosys"
21 Jul 2017,"Expect 5-7% upside on Wipro; prefer Infosys, Tech Mah & Wipro in IT sector: Edelweiss"
17 Jul 2017,Buy Infosys; target of Rs 1158: KR Choksey
17 Jul 2017,Hold Infosys; target of Rs 1040: ICICI Direct
17 Jul 2017,Should have listened to co-founders about not leaving Infosys in 2014: NRN Murthy
14 Jul 2017,Why Infosys sulked in last hour of trade despite Q1 earnings surprise
14 Jul 2017,Infosys Q1 FY18 €“ adept driver negotiating a bumpy road well
14 Jul 2017,New services & software segregated in Q1; will be key growth driver: Vishal Sikka
14 Jul 2017,Infosys adds 59 clients in Q1 against 71 in previous quarter
14 Jul 2017,Infosys Q1: Management talks about performance and outlook
14 Jul 2017,Infosys surprises D-Street! Top 10 takeaways for June quarter results
14 Jul 2017,Infosys: Outcome of board meeting
14 Jul 2017,"Infosys Q1 profit down 3.3%, retains FY18 constant currency revenue growth guidance"
13 Jul 2017,Infosys Q1 PAT may dip 3% QoQ to Rs 3495.2 cr: Edelweiss
13 Jul 2017,Will Infosys surprise D-Street on Friday? Here€™s how to trade the stock
13 Jul 2017,IT Q1 earnings: Elara Cap says TCS' commentary on BFSI key; like Infosys better
13 Jul 2017,Infosys to release Q1 results report on July 14; keep an eye on these 10 factors
12 Jul 2017,"Hold Infosys, target Rs 1050: Shahina Mukadam"
07 Jul 2017,Apple distributor Redington promoters have almost sold off. Should you?
07 Jul 2017,Infosys scheduled to report Q1 results on July 14
04 Jul 2017,"Infosys employees get 5-11% salary hike, no April-June arrears: Sources"
04 Jul 2017,"Buy Infosys, Godrej Industries; sell SRF, Bank of Baroda: Sudarshan Sukhani"
01 Jul 2017,Infosys appoints D Sundaram as independent director
01 Jul 2017,Infosys appoints D Sundaram as independent director
28 Jun 2017,"Infosys' 36th AGM held on June 24, 2017"
27 Jun 2017,Infosys: Outcome of AGM
25 Jun 2017,Modi will convey Indian IT cos' role in US to Trump: Sikka
25 Jun 2017,Infosys board's relationship with founders 'good': Co-chairman Ravi Venkatesan
24 Jun 2017,Why Infosys needs an activist shareholder like Narayana Murthy
24 Jun 2017,Infosys to cough up $1 million fine for flouting US visa norms
23 Jun 2017,Clean chit: Independent investigation clears Infosys of whistleblowers' allegations
23 Jun 2017,"IT export growth projection is realistic, reasonable: Experts"
22 Jun 2017,"Indian IT industry not H-1B dependent, says Infosys CEO"
20 Jun 2017,Infosys' ex-US head to join Snickers maker Mars as Chief Digital Officer
19 Jun 2017,Buy Infosys; target of Rs 1173: Edelweiss
19 Jun 2017,JPMorgan suggests more de-centralisation for Infosys as stock falls 2%
19 Jun 2017,Infosys to strengthen its leadership programme to boost internal hiring
19 Jun 2017,The bogey of exits haunts Infosys but has Sikka's currency devalued?
16 Jun 2017,Infosys appoints Inderpreet Sawhney as group general counsel
16 Jun 2017,Infosys appoints Inderpreet Sawhney as group general counsel
16 Jun 2017,Infosys appoints Inderpreet Sawhney as group general counsel
16 Jun 2017,Infosys appoints Nitesh Banga as global head of Manufacturing
14 Jun 2017,Govt spending on digitisation should be raised: Ex-Infosys CFO
14 Jun 2017,"Buy, Sell, Hold: 1 major event, 1 sector and 4 stocks are on investors€™ radar today"
13 Jun 2017,Infosys says 'actions of activist shareholders' can harm co in a filing to SEC
13 Jun 2017,Case closed: SEBI to stop pursuing whistleblower's allegations against Infosys
09 Jun 2017,"Narayana Murthy, co-founders to sell entire stake in Infosys?"
08 Jun 2017,"Infosys' comments, concerns on pricing spook IT stocks for second day"
08 Jun 2017,"HCL Tech, Infosys top picks; negative on Tech Mahindra: Elara Capital"
07 Jun 2017,Clients asking for 20-30% cost takeout; expect this to play out over 3-5 year period: Infosys COO Pravin Rao
06 Jun 2017,IT job creation not rooted in reality: Head Hunters India
01 Jun 2017,"Facing job cuts, IT needs capitalism in mind, socialism in heart: Narayana Murthy"
30 May 2017,"Techies well taken care of, no need for union: V Balakrishnan"
29 May 2017,MF investment platform Nivesh.com raises fund
26 May 2017,"Sad over recent IT layoffs, says Narayana Murthy"
26 May 2017,"Buy Asian Paints, Motherson Sumi, Capital First, L&T Finance: Rajat Bose"
25 May 2017,"With UK and Eurozone markets being reshaped, what's in it for Indian cos?"
25 May 2017,Infosys touts plan to hire Americans in face of visa pressures
24 May 2017,"Vishal Sikka's salary drops 67% in FY17, but Infosys gives big hikes to its top 4 execs"
23 May 2017,Acko General Insurance raises $30m seed funding
23 May 2017,Vishal Sikka says journey ahead 'challenging'
18 May 2017,"Buy Infosys, see 3-4% upside: Dharmesh Kant"
16 May 2017,"Indiana governor welcomes Infosys, announces India visit"
12 May 2017,Bangalore techies in panic mode as IT companies shed workforce
12 May 2017,"Infosys pushes salary hikes to July, even later for executives"
12 May 2017,Job cuts become inevitable as IT loses sheen
12 May 2017,Buy Infosys; sell Asian Paints: Mitessh Thakkar
09 May 2017,"After Cognizant, Wipro, now Infosys to lay off employees"
09 May 2017,"Buy Infosys, TCS, HCL Tech, IRB Infrastructure; sell Cipla: Sudarshan Sukhani"
08 May 2017,GST rollout may bring in big opportunities for IT companies
06 May 2017,Emotive connect with Infosys to remain forever: Gopalakrishnan
05 May 2017,Infosys move to hire Americans act of appeasement: Head Hunters
04 May 2017,Infosys plays down cost concerns from U.S. hiring plan
03 May 2017,"White House welcomes Infosys decision to hire 10,000 Americans"
03 May 2017,"Fewer jobs, more layoffs: Why pace of hiring has slowed in Indian IT"
02 May 2017,Infosys to hire 10000 American workers in next two year
02 May 2017,"Infosys plans to hire 10,000 American workers, open 4 US tech centres"
26 Apr 2017,Hold Infosys; target of Rs 986: Geojit Financial Services
25 Apr 2017,Trump govt was wrong on visa issuance number for Indian IT cos
25 Apr 2017,Infosys announces opening of office in Croatia
24 Apr 2017,"Infosys looking to expand board, induct two new members: Sources"
21 Apr 2017,Hold Infosys; target of Rs 986: Geojit Financial Services
21 Apr 2017,Buy Infosys; target of Rs 1092: Axis Direct
21 Apr 2017,Layoffs and hiring freezes: IT slowdown signs are getting harder to ignore
20 Apr 2017,Wipro gives pink slips to 350-400 employees across India: Sources
20 Apr 2017,"Modi, Paytm founder in Time's 'most influential people list'"
20 Apr 2017,ShopX enters into strategic tie-up with Puma
19 Apr 2017,Buy Infosys; target of Rs 1200: Motilal Oswal
19 Apr 2017,Buy Infosys; target of Rs 1060: ICICI Direct
19 Apr 2017,Accumulate Infosys; target of Rs 1060: KR Choksey
19 Apr 2017,Hold Infosys; target of Rs 1022: Arihant Capital
19 Apr 2017,Investment in geographies paying off handsomely; positive outlook for FY18: TCS
18 Apr 2017,"Amid storm over Sikka's Panaya buy, TechM says self-developed similar solution cheaply"
17 Apr 2017,Hits and misses of the early earnings season
17 Apr 2017,"Buy Infosys, says Gaurang Shah"
17 Apr 2017,"TCS Q4 profit seen down 2%, dollar revenue may rise 2%; 5 factors to watch out"
17 Apr 2017,"Infosys Q4 results: Analysts largely wary on FY18 guidance, remain mixed"
15 Apr 2017,Will IT sector have a smooth March quarter? Here are analysts€™ views on it
