text,label
SBI says its net interest margin improving,__label__2
"Buy S Kumars, Orchid on dips: Irani",__label__2
Reliance may remain in Rs 820-860 range: Datta,__label__2
"SBI, ICICI slash FY12 credit growth targets",__label__2
Short UCO Bank at current level: Gupta,__label__2
Reliance can move to Rs 905 level: Mohindar,__label__1
Buy SBI: Ashish Maheshwari,__label__1
Lupin has target of Rs 530: Pankaj Pandey,__label__1
Nilesh Shah view on ONGC,__label__1
State Bank of India may test Rs 2650- 2800 level: Madan,__label__2
"Madan`s view on ICICI Bank, Axis Bank",__label__2
Sell SBI: Akshata Deshmukh,__label__2
Sajiv Dhawan views on banking stocks,__label__2
Foresee loan book growth to Rs 5000cr in FY12: Future Cap,__label__2
"Hold SBI, says Vaibhav Agarwal ",__label__2
"Buy SBI, says Vijay Bhambwani",__label__2
SBI launches debit-cum-transit card for Metro Rail,__label__1
SBI to take call on hiking base rates today or tomorrow,__label__1
Banks ask to up lending to micro industrial sector,__label__1
Kingfisher shares fall as promoters pledge holding,__label__2
Gupta`s view on banking space,__label__2
Will seek govt's nod for rights issue this month: SBI,__label__2
"SBI hikes lending rate by 25bps, deposit rates up too",__label__2
Dhanlaxmi Bank hikes base rate by 25 basis points,__label__2
Avoid SBI: Ashish Maheshwari,__label__2
8 Indian cos among world's 500 largest corps: Fortune,__label__1
Buy SBI on dips: Baliga,__label__1
SBI Jun qtr PAT seen down 75% at Rs 728.5cr: PLilladher,__label__1
Choksey`s view on IT space,__label__1
Kotak Mahindra hikes base rate by 25 bps to 9.50%,__label__1
SBI Jun qtr PAT seen down 14% at Rs 2506cr: KRChoksey,__label__1
Little to cheer for Indian mid-cap cos in damp June quarter,__label__2
"NTPC scales down 2017 power generation target to 70,000 MW",__label__2
FM to meet SBI board on August 6,__label__1
FM to meet SBI board on August 6,__label__1
SBI may test Rs 2620: Salil Sharma,__label__1
Salil Sharma offers 5 short term trading picks,__label__2
Godrej Properties signs MoU with SBI for project promotion,__label__2
Cabinet clears merger of SBICI with SBI,__label__2
Cni infoXchange ties up with SBI ,__label__1
Gupta`s view on banking space,__label__1
Axis Bank has resistance at Rs 1340: Anu Jain,__label__1
"Short SBI, says Salil Sharma",__label__2
Record India M&A financing stretches reach and debt levels,__label__2
"Bank of India seeks govt nod to raise Rs 4,500 cr  ",__label__2
"Below Rs 830-820, RIL can slip to Rs 790-770: IIFL",__label__1
Buy ICICI Bank below Rs 1020: Bandyopadhyay,__label__1
SBI sets up 14 tracking centres to check NPAs: Govt,__label__1
SBI has target of Rs 2700: Pankaj Pandey,__label__1
HDFC Bank has target of Rs 532: Pankaj Pandey,__label__1
Rights issue when market conditions favourable: SBI,__label__1
"Prefer ICICI Bank, Axis Bank: Devang Mehta",__label__2
Shruti Vora's view on ICICI Bank,__label__2
"Buy SBI, says Dharmesh Kant",__label__1
REC plans to raise USD 1 bn through FCCBs,__label__2
SBI opens first outlet for gold loans in north India,__label__2
Invest in SBI: Akshata Deshmukh ,__label__2
Debt-laden companies push Indian banks to limits,__label__2
ICICI Bank raises lending rates by 50 basis points,__label__1
SBI says seeks between $1.1b-$3.3b capital infusion,__label__1
"LS passes subsidiary banks bill, gives more power to Centre",__label__1
PSU banks' NPA marginally up to 2.31% in FY11,__label__1
Buy State Bank of India; target of Rs 2561: KRChoksey,__label__1
"Stay invested in SBI, says Phani Sekhar",__label__1
SBI can move to Rs 2265-2320: Anu Jain,__label__1
Govt to take a call on SBI rights issue within 3 months,__label__2
Buy SBI; target of Rs 2706: PLilladher,__label__2
Accumulate banking stocks at lower levels: Dhawan,__label__2
Expect credit growth to pick up towards Sept-Oct end: SBI,__label__2
What's brewing at SBI? Find out from the top brass,__label__2
SBI says no plan to launch teaser loans,__label__2
SBI rights issue by fiscal end: Chaudhuri,__label__2
Banking growth runs parallel with economic growth: Bankers,__label__2
Invest in banking stocks: Hemant Thukral,__label__2
Can manage FY12 without capital infusion from govt: SBI,__label__2
Large-cap stocks show good amount of roll-overs: Bhamre,__label__2
RIL regains lost glory; pips CIL as most-valued firm,__label__2
Four recommendations that will help your portfolio,__label__2
"Govt asks banks increase tenure of loans, not EMIs",__label__2
Banking stocks may see more downside: Anantakrishnan,__label__2
Be cautious on banking stocks: Anantakrishnan,__label__2
"Invest in SBI, says Amisha Vora",__label__2
SBI may give good returns: Bhat,__label__2
SBI has support at Rs 1950: LKP,__label__2
RBI to split CMD post for PSU banks; experts debate outcome,__label__2
Govt 'committed' to SBI rights issue: Chaudhuri,__label__2
See downside in ICICI Bank: Anu Jain,__label__2
Parliament nod to SBI Bill,__label__1
"Short Vijaya Bank, says Anu Jain",__label__1
"Once bitten, SBI says enough with teaser loans",__label__2
Govt likely to approve SBI capital infusion proposal soon,__label__2
Super Six trading picks for the day,__label__2
SBI a best bet in banking space: Bhat,__label__2
SBI says rights issue in 2-3 months,__label__1
Stay away from banking space: Abhijit Paul,__label__1
"HDFC Bank a better bet, says Anu Jain",__label__1
Go long in SBI around Rs 1835: Siddharth Bhamre,__label__2
TCS may slip to Rs 955- 950: Agarwal,__label__2
"Short SBI, says Prakash Diwan",__label__2
"Buy SBI, says Kamlesh Kotak",__label__2
Bull's Eye: 12 intraday ideas to make smart gains,__label__2
SBI has target of Rs 1600: Anil Manghnani,__label__2
"Bank of Baroda a safe bet, says PN Vijay",__label__2
"Short SBI, says Prakash Diwan",__label__2
"Bull's Eye: Short Infosys, SBI, Wipro, Dish TV; Buy RCom",__label__2
ICICI Bank may slip 5- 8% further: Paul,__label__1
SBI has target of Rs 1990: LKP,__label__1
Bull's Eye: 12 trading bets for the day,__label__1
Prefer private banks over public banks: Thukral,__label__1
Avoid long positions in TCS: Way2Wealth,__label__1
SBI continue to outperform: Way2Wealth,__label__1
Lenders eye India as it relaxes overseas borrowing rules,__label__1
Prefer SBI over ICICI Bank: Agarwal,__label__1
Don`t short Bank Nifty: Bhamre,__label__1
SBI may continue its uptrend: Homavazir,__label__2
Stay away from banking stocks: Shardul Kulkarni,__label__2
SBI has target of Rs 2060: LKP,__label__2
Bull's Eye: 12 buying ideas for the day,__label__2
"Buy SBI, says Nooresh Merani",__label__2
"Bull's Eye: Buy IOC, ACC, SBI, Bata; short Welspun Corp",__label__2
"Rights issue on track, may hit market in Q3-Q4: SBI",__label__2
SBI has support around Rs 1800- 1820: Brics Securities,__label__2
Buy SBI with stop loss Rs 1937: Chatterjee,__label__2
"Bull's Eye: Buy JP Associates, ACC, SBI; short Coal India",__label__2
SBI may go upto Rs 2020: Salil Sharma,__label__2
Bull's Eye: 12 intraday picks for the day,__label__2
SBI can touch Rs 2250-2300: Dharmesh Kant,__label__1
"Short SBI, says Vishal Kshatriya",__label__1
Super Six intraday picks for the day,__label__1
SBI may slip to Rs 1600: Manghnani,__label__1
Latest fixed deposit rates offered by SBI,__label__1
Buy SBI; target of Rs 2073: KRChoksey,__label__1
SBI may lead downtrend: Anil Manghnani,__label__1
SBI may slip further: Abhijit Paul,__label__1
"Short ICICI Bank, says Salil Sharma",__label__1
"Moody's downgrades SBI, stock tanks 4%",__label__1
"Hold SBI, ICICI Bank, says Rajesh Agarwal",__label__1
Buy SBI for long term: Suresh Mahadevan,__label__2
SBI plans to raise Rs 5000cr from rights issue by March,__label__2
ICICI Bank may rally upto Rs 908- 910: Murlidhar,__label__2
SBI can touch Rs 1880-1900: Kulkarni,__label__2
Govt to infuse up to $1.6 bn in SBI by March: Official,__label__2
"Buy Sterlite Industries, Hindalco, SBI: Indianivesh",__label__2
"Sell SBI, says Siddhartha Chaterjee",__label__1
Book profit in SBI: Rakesh Bansal,__label__1
"How to trade RIL, SBI, HDFC Bank, TCS in volatile market",__label__1
"Bull's Eye: Pick Petronet LNG, Venkys, Yes Bank; short SBI",__label__1
Downside left in SBI: Saurabh Mukherjea,__label__1
SBI not to go for rights issue this fiscal: FM official,__label__2
"Axis Bank, SBI top picks in banking space: Prime Broking",__label__1
SBI needs Rs 7900 cr to keep Tier I cap at 8%,__label__1
"Infosys looks strong, says Jai Bala",__label__1
Datta`s view on State Bank of India,__label__2
"SBI, ICICI Bank best bets in banking space: Tandon",__label__2
Diwali stock Picks: Unicon Investment,__label__2
SBI can touch Rs 2050: JK Jain,__label__2
FinMin may ask for Rs 14000cr more for bank recap in FY12,__label__1
Pezarkar`s view on banks,__label__1
Siddharth Bhamre remains long on ICICI Bank,__label__1
Dalal`s view on banks,__label__1
SBI may go upto Rs 2200: Sandeep Jain,__label__1
"IIFL disappointed with Union Bank, Oriental Bank Q2 results",__label__1
SBI to stay in Rs 2050-1700 range: Jai Bala,__label__1
SBI may rally upto Rs 2100: Vora,__label__1
"Buy SBI at current levels, says Sanjeev Agarwal",__label__1
Super Six intraday picks for the day,__label__1
"SBI may test Rs 2100, says Ambareesh Baliga",__label__2
"Suresh Mahadevan positive on Muthoot Fin, Manappuram Fin",__label__2
"Buy SBI; target Rs 2,194: Angel Broking",__label__2
Diwan's view on State Bank of India,__label__2
"SBI may slip to Rs 1450- 1500, says Sukhani",__label__2
"Go long in SBI, says Sudarshan Sukhani",__label__2
Kingfisher Airlines has not sought any fresh money: SBI,__label__1
SBI may slip to Rs 1400: Sukhani,__label__1
"Below Rs 1708, SBI may slip to Rs 1570: Manghnani",__label__1
"SBI, ICICI Bank top picks in banking space: IIFL",__label__1
Exit SBI on upside: Atul Badkar,__label__1
"Sell SBI, ICICI Bank, Axis Bank: Sukhani",__label__1
SBI may underperform: Prabhudas Lilladher,__label__1
See more downside in SBI: Anil Manghnani,__label__1
Buy frontline stocks with long term perspective: Bhat,__label__2
SBI abolishes penalty on pre-payment of housing loans,__label__2
"Sukhani's view on SBI, L&T",__label__2
AI goes for leaseback option for Boeing Dreamliners,__label__2
"Irani negative on REC, PFC",__label__2
SBI has strong support around Rs 1600: Paul,__label__2
Buy Suzlon Energy: Sukhani,__label__2
SBI has target of Rs 1820: Sukhani,__label__2
"SBI may slip 15-20%, says Suresh Ganapathy",__label__2
ICICI Bank can touch Rs 780-800: Shruti Vora,__label__2
Reliance Industries may slip to Rs 730- 740: Mohindar,__label__1
IOC tops Fortune India 500 list; RIL at second spot,__label__2
SBI beings operations in Qatar,__label__2
Hold SBI for long term: Sharmila Joshi,__label__1
Wipro a top pick: Siddharth Bhamre,__label__1
SBI may come down to Rs 1710-1720: Devangshu Datta,__label__1
Super Six intraday picks for the day,__label__1
"Worst of the NPAs are behind us, says SBI Chairman",__label__1
"Buy SBI, says Kapadia",__label__1
Banks are trying to help Kingfisher: SBI chief,__label__1
"Short Axis Bank, SBI at current levels: Kunal Bothra",__label__1
Kingfisher grounds 15 planes; banks working with airline,__label__1
"SBI, Kotak Mahindra Bank top picks in banking space: Shah",__label__2
SBI may continue to remain weak: Tandon,__label__2
ICICI Bank to recover swiftly compare to SBI: Tandon,__label__2
SBI may slip to Rs 1500 mark: Rahul Mohindar,__label__2
"Buy State Bank of India, says Rajiv Mehta",__label__2
"SBI may test Rs 1630- 1640 levels, says Manghnani",__label__2
Go long on State Bank of India: Sukhani,__label__2
"Axis Bank, IndusInd Bank may see some upmove: Choksey",__label__1
ICICI Bank a good bet in banking space: Sukhani,__label__1
SBI a best bet in banking space: Malik,__label__1
"Buy SBI for long term, says PN Vijay",__label__1
"Go long on Infosys, SBI: Sudarshan Sukhani",__label__1
"Bharti Airtel may test Rs 355- 360, says Sukhani",__label__1
"More upside seen in GVK Power, says Sukhani",__label__1
"Buying opportunity seen in SBI, says Sukhani",__label__1
Buy Hindalco around Rs 119- 120: Bhamre,__label__1
"Exit Vijaya Bank, says Anu Jain",__label__1
Axis Bank may slip to Rs 787 levels: Manghnani,__label__1
AI to issue Rs 7500cr worth of shares to its bankers,__label__1
"Good time to buy ICICI Bank, HDFC Bank, says Radhika Gupta",__label__1
"Buy SBI Jan 1600 Put around Rs 72, says VK Sharma",__label__1
Super Six stocks you can bet on Dec 29,__label__1
Super Six stocks you can bet on Jan 02,__label__2
"Avoid Kotak Mahindra Bank, says Sukhani",__label__2
"Buy State Bank of India, Sun TV, says Sukhani",__label__2
"Thukral bullish on ICICI Bank, HDFC Bank",__label__1
"Buy HDFC Bank, SBI, HCL Tech, says Sukhani",__label__1
Banking sector results preview for Q3FY12: Angel Broking,__label__1
Short SBI on every rise: Anu Jain,__label__1
"Buy SBI, says Sudarshan Sukhani",__label__1
Banking sector: What is the outlook?,__label__2
Banking Stocks results preview for Q3FY12: KRChoksey,__label__2
Financial sector results preview for Q3FY12: MOST,__label__2
Govt to infuse Rs 6000cr in SBI via pref issue: Chaudhuri,__label__2
Buy SBI 1700 Call: VK Sharma,__label__2
Buy IndusInd Bank for long term: PN Vijay,__label__2
"Buying opportunities seen in SBI, ICICI Bank: Sukhani",__label__2
"Buy SBI on dips, says Kapadia",__label__2
Banks to decide if KFA deserves working loan tomorrow: SBI,__label__1
Reliance Industries has support around Rs 690: Sukhani,__label__1
PINC handpicks 27 stocks: Gloom ends...Boom to follow!,__label__2
Capital infusion to be done before FY12 end: SBI,__label__2
Super Six: Top chart picks for today,__label__2
Budget 2012: What bankers want!,__label__2
SBI has target of Rs 1952: Kapadia,__label__2
Comfort level with Air India 'complete and total': SBI,__label__2
SBI can test Rs 2250-2300: IIFL,__label__1
Sukhani's view on L&T,__label__1
"Buy Reliance Comm on every dip, says Sukhani",__label__2
State Bank of India to get Rs 7900 crore from govt,__label__2
"Buy SBI, says Sukhani",__label__2
"Buy State Bank of India Feb 2000 Call, says Sukhani",__label__1
SBI may cut interest rate to boost credit,__label__1
Buy State Bank of India; target of Rs 2144: IIFL,__label__1
Implicationof 2G judgement on banks,__label__2
SBI says funded exposure of Rs 1100 cr to telecom sector,__label__2
State Bank of India not worried about telco exposure,__label__2
SBI can test Rs 2250-2300: Aditya Agarwal,__label__2
"SBI eyes higher profits in FY12, plans expansion abroad",__label__2
Appeal of AI deal depends on rates offered by govt: SBI,__label__2
Banks not expected to write down Air India loans: Official,__label__2
"Worst is over, eyeing NIM at 3.80%: SBI Boss",__label__2
Baliga`s view on State Bank of India,__label__2
"Profit booking likely to see in SBI, says Diwan",__label__2
SBI: Expect NPAs to improve; restructuring not red flag,__label__2
"Limited upside seen in SAIL, says Sukhani",__label__2
Results Corner: Angel Broking reviews SBI post Q3 numbers,__label__2
Buy SBI on dips: Rahul Mohindar,__label__2
SBI says net interest margins rise in Dec quarter,__label__2
"Stay invested in SBI, says VK Sharma",__label__2
"SBI Q3 beats estimates, PAT up at Rs 3263 cr",__label__2
SBI may come down to Rs 2080-2070: Aditya Agarwal,__label__2
Stay away from Coal India: Sudarshan Sukhani,__label__2
Buy SBI around Rs 2000-2050: Sukhani,__label__2
SBI NII seen up 18% at Rs 10711 cr,__label__2
SBI Q3 net profit seen up 8% at Rs 3062 cr,__label__2
SBI rating unaffected by weakening loan quality: S&P,__label__1
Rajen Shah`s view on SBI,__label__1
Is the market convinced by SBI Q3 nos? The road ahead...,__label__1
"SBI, ICICI Bank, Axis Bank safe bets, says Sukhani",__label__2
Sell State Bank of India; target of Rs 1452: Dolat Capital,__label__2
Hold State Bank of India; target of Rs 2366: KRChoksey,__label__2
"SBI Dec '11 profit at Rs 27,661.42 crore",__label__2
"Dena Bank a good midcap pick, says PN Vijay",__label__1
"Buy SBI at current levels, says Sukhani",__label__1
Sukhani's view on Reliance Industries,__label__2
Pain not yet over: SBI refers 3 cos to CDR for Rs 3430cr,__label__2
Not given fresh loans to Kingfisher: SBI,__label__2
SBI rules out fresh loans for Kingfisher Airlines ,__label__2
Bank bailout for Kingfisher hangs in balance,__label__2
Kingfisher submits flight schedule to DGCA ,__label__2
Lenders yet to agree on fresh loans to Kingfisher: Sources,__label__2
SBI to get Rs 7900cr from govt by next month-end,__label__1
